"gene","FS","FR","PS","PR","Tsil","Trepl","nout","npop","BSnIPRE.class","BSnIPRE.est","BSnIPRE.lbound","BSnIPRE.ubound","BSnIPRE.pneg","BSnIPRE.Rest","BSnIPRE.Rlbound","BSnIPRE.Rubound","BSnIPRE.Rclass","BSnIPRE.tau","BSnIPRE.theta","BSnIPRE.gamma","BSnIPRE.f","BSnIPRE.f.lb","BSnIPRE.f.ub","BSnIPRE.f.class"
"rna14589",7,0,0,0,708.6667,1622.3333,2,40,"neut",-0.0620443062160413,-4.24121315002936,4.31388502786158,0.5064,-3.86474297300606,-8.59882728294599,0.410846386829816,"neut",290.750707419921,3.19526104124732e-05,-0.0788360503595854,0.0209755145803385,0.00019073486328125,1.50809718999315,"neut"
"rna14590",18,1,6,1,849,2028,2,40,"neut",-0.425182129067602,-3.14710618743372,2.3752113639008,0.6344,-3.13063151006015,-5.79105156788301,-1.22435531583072,"neg",16.1492215344833,0.00123887077163648,-0.507287384663888,0.0436950815432304,0.0030517578125,0.293945515693254,"neg"
"rna14597",490,147,49,196,549,1389,2,40,"neg",-2.57242728637438,-2.9300964484355,-2.22235219884201,1,0.436788294497803,0.145142686889149,0.745615272175776,"pos",51.3613566768584,0.0171881778844274,-2.33926724535843,2.79496543558367,2.0879477061678,3.80628757270915,"pos"
"rna146",5,6,0,0,109.3333,370.6667,2,40,"neut",1.65005745742319,-1.83203596449818,5.92503822805613,0.1864,-2.82440262161813,-7.04902074312758,0.790387397528166,"neut",219.377270034404,0.000195659053979468,4.03840830664462,0.0593435974899282,0.000844235373096909,2.20424994051264,"neut"
"rna1460",63,54,9,0,563.6667,1389.3333,2,40,"pos",3.51383922044351,1.19159034842628,6.73618436571272,0.000266666666666667,-4.60863844501617,-7.89034300371011,-2.29326445804181,"neg",38.9177013964459,0.00284098643677007,31.9946968394681,0.0052223078758076,0.00019073486328125,0.0531219640331608,"neg"
"rna14603",0,4,5,4,195.6667,584.3333,2,40,"neut",1.12835295271625,-1.14665440923324,3.19927152924616,0.153866666666667,-1.23649601171056,-2.63960746414966,0.167080424508646,"neut",1.01160050533142,0.00401815170665691,2.59941697604202,0.290397735243627,0.0713884046546297,1.18184365971364,"neut"
"rna14605",20,0,8,8,244.3333,661.6667,2,40,"neg",-3.30697808076911,-5.7946232437316,-1.40874490641034,1,-1.11263214680798,-2.12266193230618,-0.124038426116704,"neg",11.8945119525546,0.00622210227286885,-2.94524443472601,0.669301632813563,0.243762283441764,1.7987109599263,"neut"
"rna14608",16,4,12,0,507.3333,1055.6667,2,40,"pos",2.68738909307984,0.0990889976926825,6.29288400629918,0.0192,-5.02853808549777,-8.73398684233167,-2.57088253730724,"neg",7.55647590392609,0.0040698347403366,13.7787559461651,0.00363184435307758,9.5367431640625e-05,0.0422523104565043,"neg"
"rna14614",0,36,0,0,69.3333,188.6667,2,40,"pos",3.67940227055726,0.05620531799427,7.55029405871563,0.024,-0.917385432404317,-4.90106830045905,2.79767880222223,"neut",107.682473138374,0.000109009913887885,37.7749230044242,0.20887816635931,0.00391419752166738,8.57679626227313,"neut"
"rna14616",2,4,19,0,93.3333,341.6667,2,40,"pos",4.09883665255599,1.59553266262055,7.36947537348909,8e-04,-5.29568502937017,-8.47000796670577,-3.32175232225119,"neg",0.350185443064258,0.0352675183258112,137.828623988586,0.00257065798220831,9.5367431640625e-05,0.0182943764403359,"neg"
"rna14620",100,0,0,0,346.3333,979.6667,2,40,"neut",-0.779228508611672,-5.02918965171898,3.72091982325289,0.6328,-5.68915795100687,-10.1345175433035,-1.4596430661466,"neg",1539.65560528167,0.000183826515414111,-0.863006771574858,0.00338848309204203,9.5367431640625e-05,0.2323177747361,"neg"
"rna14622",64,8,52,0,959.3333,2481.6667,2,40,"pos",3.06090854534217,0.866527092023073,6.45555074589397,0.00106666666666667,-6.12293827433268,-9.59955243000788,-4.11465703563317,"neg",6.23717425577134,0.0100061053317402,20.9542309126083,0.00114958078630929,9.5367431640625e-05,0.00877800346215417,"neg"
"rna14629",183,36,0,0,367,914,2,40,"neut",1.39687607386367,-2.14252792185953,5.6145933175358,0.239733333333333,-3.94252837779921,-8.24724156959259,-0.450113425995367,"neg",2193.66874720515,0.000221401239959134,2.97253655095843,0.0193702456163475,0.000278070248412061,0.637555451811433,"neg"
"rna1463",5,0,0,0,167.3333,471.6667,2,40,"neut",0.221492028349639,-3.9531775294939,4.36184236320316,0.468266666666667,-4.09634976401985,-8.58763281635425,-0.0400147218473678,"neg",237.330048811126,0.000105540026825769,0.30181212217283,0.0166328665537974,0.00019073486328125,0.960765808506732,"neg"
"rna14637",16,4,0,0,720.3333,1937.6667,2,40,"neut",0.840998312061404,-3.12998042771273,4.97026650958092,0.331466666666667,-3.40025371969302,-7.37640358214255,0.658648365102177,"neut",445.742613145106,4.74570769445937e-05,1.39595518909491,0.03336395998235,0.000634622694678368,1.93215850971068,"neut"
"rna14639",10,12,0,0,600.6667,1967.3333,2,40,"neut",1.84595164637915,-1.77184572496689,5.6786781923895,0.1688,-2.91277693743711,-6.87289629664395,0.832546345729373,"neut",324.848409132067,5.04044883389157e-05,5.0756438290653,0.0543245849512575,0.0010380936079001,2.29914191141786,"neut"
"rna1464",1,0,0,0,121.6667,355.3333,2,40,"neut",0.264625704707121,-3.83072445066825,4.95322621578804,0.451466666666667,-3.34356847228105,-8.03042496694223,0.70479791394791,"neut",119.598011825356,6.34374810159758e-05,0.365108271155886,0.0353101436912075,0.00029399459130123,2.02346394395844,"neut"
"rna14640",27,27,0,0,254.3333,855.6667,2,40,"neut",2.07778414540447,-1.38030647939797,5.97676554727654,0.137066666666667,-3.28501315096148,-7.20826131278638,0.124738339517372,"neut",596.688415163124,0.000171233670395787,6.61740367952501,0.0374399716121278,0.000762939453125,1.13283451057825,"neut"
"rna14644",18,0,0,0,284.6667,798.3333,2,40,"neut",-0.185473939852693,-4.27408731934472,3.96683939073197,0.532266666666667,-4.72075740972064,-9.02131956103953,-0.647481367098145,"neg",463.821344686852,0.000122966459721396,-0.22928836072356,0.00890188509370904,9.5367431640625e-05,0.523350559946803,"neg"
"rna14646",3,0,0,0,264.3333,755.6667,2,40,"neut",0.221919639996827,-4.16225592168498,4.26677082895495,0.455733333333333,-3.67135532598727,-8.02937672875105,0.559937520208289,"neut",181.965138618781,5.43364889048683e-05,0.302509142561845,0.0254505722807561,0.000294571483406369,1.7505600648084,"neut"
"rna14647",24,12,0,0,330.6667,917.3333,2,40,"neut",1.5442260928403,-2.10679762231637,5.61328779746196,0.2048,-3.26798943211849,-7.46158834887412,0.33090708941285,"neut",529.350266540658,0.0001288349517184,3.55709029137155,0.0380828429806624,0.000594836895136763,1.39223008533596,"neut"
"rna14649",2,0,0,0,466,1202,2,40,"neut",0.206714132858236,-3.98157737124824,4.45938392904462,0.4664,-3.35402808159247,-7.76975820182418,0.598990579821849,"neut",149.698528444338,2.67293152535243e-05,0.280716213840914,0.0349425545327145,0.0004425048828125,1.82027283893885,"neut"
"rna1465",56,0,28,0,483,1224,2,40,"neut",0.758033998733797,-2.58941193810547,4.6451302167067,0.3312,-6.48433384128695,-10.3346672217097,-3.76630987947824,"neg",10.1816549625954,0.0106728174055608,1.24770940780049,0.00152587890625,9.5367431640625e-05,0.0231541765413538,"neg"
"rna14650",3,0,0,0,392,1165,2,40,"neut",-0.028562377359187,-4.31434503918469,4.49902938215961,0.506933333333333,-3.54384158088293,-8.04513022132064,0.699409172085895,"neut",182.353959041624,3.8379391611369e-05,-0.0365902184695063,0.0289019221752181,0.000285901635686475,2.01259131298344,"neut"
"rna14651",5,0,1,0,968.6667,2592.3333,2,40,"neut",0.340204442514849,-3.56505901758936,4.32263827793017,0.4376,-4.11364413141753,-8.21511110773113,-0.531748781732381,"neg",50.5433710139809,0.000110628951193501,0.480558342849768,0.0163477263407758,0.000286556959345592,0.587573225935489,"neg"
"rna14658",6,9,0,0,267.3333,749.6667,2,40,"neut",1.94015719543729,-1.78471019961816,6.06172790697707,0.165333333333333,-2.7034041101537,-6.95982799346932,1.16456311818443,"neut",251.490403709828,8.35582583936047e-05,5.65985513185257,0.066975398394095,0.000942408848450319,3.20452177776096,"neut"
"rna14677",4771,882,0,0,546.6667,1415.3333,2,40,"neut",1.27258871767419,-1.41842416826571,6.14878573411151,0.189866666666667,-3.9166218692816,-8.79838253062433,-1.20676483704799,"neg",28274.3978327102,0.000309675426970037,2.54416990407295,0.0199288831252829,0.00012641155484836,0.299162556927352,"neg"
"rna1468",4,2,0,0,163.6667,538.3333,2,40,"neut",1.1371016487093,-2.75128597865807,5.51535023301861,0.3064,-3.28398761553046,-7.54342936052344,0.616874999704017,"neut",219.177039222554,0.000107424225913843,2.13609341471702,0.0374783908512702,0.000500974780172657,1.85311726416573,"neut"
"rna14681",4,4,0,0,89,241,2,40,"neut",1.66735788840863,-2.1920591782782,6.01763737649349,0.2024,-2.82028874408649,-7.38331651650417,1.08736747099738,"neut",230.579790415684,0.000182781772242695,4.12149209590099,0.0595882031467862,0.000631021695965014,2.96647992748591,"neut"
"rna14682",2,1,1,0,315.3333,869.6667,2,40,"neut",1.23336998243831,-2.46725039491315,5.48437531549508,0.2568,-3.40016001429743,-7.52886393570299,0.0054302118224018,"neut",24.850718800174,0.00030081996977905,2.4471083340165,0.0333670860689687,0.00050899078136166,1.00542862183591,"neut"
"rna14683",3,1,0,0,76,275,2,40,"neut",0.742200241043155,-3.26826668403989,4.94845065170077,0.339733333333333,-3.41737185734988,-7.64897371907672,0.492510809607123,"neut",181.550645765714,0.000185988616170683,1.18865266118948,0.0327977735139122,0.000503924181006311,1.63641930821402,"neut"
"rna14684",6,0,0,0,208.6667,535.3333,2,40,"neut",0.173269297636323,-4.27274672783725,4.61066922099557,0.470133333333333,-4.20856855091444,-8.93175610496196,-0.0191532685755914,"neg",290.818286329374,8.93374886054781e-05,0.233097259284597,0.0148675064196395,9.5367431640625e-05,0.981016550645952,"neg"
"rna14688",166,100,0,0,485,1453,2,40,"neut",1.9835635366399,-1.25040454139549,5.99774714156045,0.130933333333333,-3.62479850345978,-7.62893262352169,-0.333262878827857,"neg",2055.97412599191,0.000164568369311574,5.94091448866551,0.0266295687814872,0.000514953687373505,0.716554312691075,"neg"
"rna14691",13,3,0,0,295,863,2,40,"neut",0.936327096319296,-2.96935885654294,5.15415900975524,0.316,-3.62313431397336,-7.77146935722531,0.144406629104167,"neut",405.599179549669,0.000101902663000162,1.61343178484149,0.0266752403098775,0.0004425048828125,1.15534337043352,"neut"
"rna14693",15,10,0,0,878,2788,2,40,"neut",1.41748099464395,-2.09696040281831,5.48007679891331,0.24,-3.05713690513634,-7.08354071870966,0.538128928626347,"neut",443.204105458856,3.76392816188877e-05,3.05050602758394,0.0470383695113794,0.00086727477313363,1.71279743881228,"neut"
"rna14694",19,4,0,0,161.3333,522.6667,2,40,"neut",1.02019343181734,-2.57973997462522,5.27287275580259,0.308266666666667,-3.875935884415,-8.23968296230359,-0.321644437767093,"neg",448.840235650724,0.000243525108484142,1.81978426391046,0.0207441788024864,0.000280150167321492,0.724976730042672,"neg"
"rna14695",4,0,0,0,178.3333,484.6667,2,40,"neut",0.161378482713594,-3.87610196436064,4.46259904527543,0.4776,-4.01642518133333,-8.5367550937932,-0.041384577549367,"neg",228.068069877426,8.56538048343722e-05,0.216481197373441,0.0180170865341808,0.00019073486328125,0.959450766144584,"neg"
"rna147",6,6,0,0,1017,2517,2,40,"neut",1.41526314803161,-2.36001075698237,5.5703002108642,0.246933333333333,-2.50726651150857,-6.74387004405388,1.21593531786873,"neut",288.171377710299,2.13092600802532e-05,3.04332521174127,0.0814830541449245,0.0011494908423423,3.37344573910959,"neut"
"rna1470",16,48,0,0,427.6667,1339.3333,2,40,"neut",2.4828956073124,-0.874379933368341,6.5963225899287,0.0778666666666667,-2.54188040860429,-6.63571012785186,0.799050933322564,"neut",419.219679468407,8.49417341728206e-05,10.4216448899744,0.0787181749577007,0.00132215098560264,2.22343444463698,"neut"
"rna14702",11,4,0,1,533.6667,1461.3333,2,40,"neut",-1.12549428919436,-4.09553143213573,2.00230440149689,0.774133333333333,-0.934325840221286,-4.04797656410177,1.8158971753914,"neut",153.105183125136,0.000129448817330994,-1.18572308883942,0.392853290663496,0.0174572750537238,6.14658828231121,"neut"
"rna14704",164,40,0,0,693.6667,1484.3333,2,40,"neut",1.50106711942898,-1.95850745418794,5.63443339544387,0.226933333333333,-3.68379909296323,-7.80942740960329,-0.299484688983471,"neg",2133.85098483862,0.00010970238474813,3.37542671681987,0.0251316103581263,0.0003814697265625,0.7412066519176,"neg"
"rna14708",10,2,1,0,804.3333,2225.6667,2,40,"neut",1.01251088701069,-2.36996903183124,5.08362405954685,0.288533333333333,-3.86111166412643,-7.96003926385293,-0.675341481029915,"neg",75.8867070692597,0.000159175644183929,1.80537558487237,0.0210512100148029,0.0003204345703125,0.508973346108391,"neg"
"rna1471",6,4,0,0,425.6667,1278.3333,2,40,"neut",0.965118564380461,-2.77609831749281,5.38481014271509,0.3144,-2.59582357522845,-7.05028774244889,1.03316229792335,"neut",284.877328065171,4.76833439561721e-05,1.68308123920507,0.0745841545578533,0.000842840800924616,2.80993696395073,"neut"
"rna14710",4,2,1,0,306,942,2,40,"neut",1.41778321986617,-2.04377275872372,5.49996832504798,0.229866666666667,-3.61628194962066,-7.54202217673297,-0.353060360407134,"neg",42.3878558778284,0.000317901484150063,3.07133923004148,0.0268642625493451,0.000501749216007972,0.702534612883248,"neg"
"rna14712",24,24,0,0,501,1344,2,40,"neut",1.8350916913892,-1.71345833155367,5.83805727694392,0.163466666666667,-2.82553831566673,-6.88778053622378,0.662919639609383,"neut",593.384367407047,7.85604151710788e-05,5.00972878704588,0.0592762475334227,0.0010217106896344,1.94042783768235,"neut"
"rna14713",6,6,0,0,352,1100,2,40,"neut",1.60902908532408,-2.06202283827284,5.720947911893,0.200533333333333,-2.88264849567984,-6.93025622463244,0.75598021925697,"neut",263.845549206928,6.24204544401418e-05,3.84567600312562,0.055986117946027,0.000974958168100035,2.12970606286818,"neut"
"rna14718",160,144,0,0,650.3333,1779.6667,2,40,"neut",2.26574020356403,-1.17124466757662,6.18199670834627,0.1,-3.3520478472202,-7.3080706323647,0.0735260706005625,"neut",2171.49507193838,0.000112406861668115,8.17675838767171,0.0350118561098769,0.000681172330993919,1.07626817682253,"neut"
"rna1472",6,0,0,0,326.6667,927.3333,2,40,"neut",0.0398455891957941,-4.19322444509431,4.36074549941809,0.494133333333333,-4.07365997155013,-8.45765759974722,-0.167574725083637,"neg",259.854992073912,6.3488824781977e-05,0.0518812459543111,0.0170145243273488,0.00019073486328125,0.845712849841597,"neg"
"rna14720",152,359,0,0,1047,3396,2,40,"neut",2.66014564606689,-0.545478124403986,6.1613357069153,0.0501333333333333,-2.98251526097682,-6.48542301587924,0.248498278146461,"neut",1962.44101911797,7.23279829654345e-05,12.6564528610433,0.0506791381328141,0.00152587890625,1.28209793577341,"neut"
"rna14726",3,0,0,0,329.3333,972.6667,2,40,"neut",-0.0693278690468561,-4.0535615539362,4.27593870172389,0.512,-3.59294213286138,-8.0697671227886,0.408559220211233,"neut",204.773583544303,4.21220391947898e-05,-0.0879728712888238,0.0275171959437744,0.000272342852891261,1.50465271116627,"neut"
"rna14727",4,0,0,0,173,400,2,40,"neut",-0.00743576079203145,-4.45681072950657,4.58768842365099,0.501866666666667,-3.78888237177841,-8.49340786545201,0.367778629232207,"neut",229.011840599667,8.36935921148269e-05,-0.00957924319367807,0.022595041921952,0.00019073486328125,1.44451006353907,"neut"
"rna14734",144,0,0,0,286,752,2,40,"neut",-0.835527051818653,-4.94454493577365,3.73029473278613,0.638933333333333,-5.84622035649557,-10.4168737300941,-1.68550873705535,"neg",1986.88002178834,0.000248867897066932,-0.917112992409368,0.00289295466047434,9.5367431640625e-05,0.18535173122192,"neg"
"rna14741",189,63,27,0,690,2013,2,40,"pos",3.59240451559109,1.42309868905821,7.07203370434158,0,-5.78748807408366,-9.24673017637507,-3.64114257613418,"neg",36.8223595722299,0.00729726337362006,34.7752171080841,0.00164106549186068,9.5367431640625e-05,0.0137232895696172,"neg"
"rna14743",5,3,0,0,667.6667,1978.3333,2,40,"neut",1.1426975673064,-2.64871271061275,5.17845511908868,0.297066666666667,-2.93608111689011,-7.06810489232831,0.862330572030711,"neut",232.776304584939,3.40063397421478e-05,2.15189179453349,0.0530732696562211,0.000884264816905292,2.36866396537981,"neut"
"rna14744",8,0,0,0,205.3333,601.6667,2,40,"neut",-0.0879846927380871,-4.15836800175692,4.04867918385482,0.516533333333333,-4.281946973605,-8.30631350112325,-0.0716068010818062,"neg",335.867805937571,9.87441389982242e-05,-0.111132743924506,0.0137884310610313,0.000261815292610095,0.93089104698651,"neg"
"rna14746",53,68,0,0,905.3333,2685.6667,2,40,"neut",1.97233209731006,-1.4718423608485,6.07900268046923,0.138133333333333,-2.85617760961997,-6.88803396751618,0.563182731214727,"neut",1031.04950574187,5.64477674184769e-05,5.86608420624925,0.0574877905075674,0.00102143174060734,1.75624996728822,"neut"
"rna14747",2,0,0,0,107.3333,309.6667,2,40,"neut",0.194427653417703,-4.44575546523717,4.55490813125799,0.453333333333333,-3.65614030903308,-8.05087979233028,0.497678899192186,"neut",166.512524142672,8.97135638805651e-05,0.263172580878479,0.0258477665190385,0.00028273739100308,1.64489831396378,"neut"
"rna14748",18,0,0,0,165,426,2,40,"neut",-0.249265037355068,-4.32757999073018,4.16171898986636,0.546133333333333,-4.77542096733124,-9.16332634285051,-0.684169690041873,"neg",461.785379103948,0.000209937467546737,-0.304036436400536,0.00843430643681798,9.5367431640625e-05,0.504500475445721,"neg"
"rna14751",1,0,2,1,300.3333,785.6667,2,40,"neut",-0.664416066709857,-3.99251875769191,2.42819393400726,0.6672,-1.99173054618262,-4.76665819751726,0.348852315661891,"neut",4.76636285863233,0.000938672765895561,-0.782137551672934,0.136455214341455,0.00850852929155237,1.41743949224177,"neut"
"rna14752",3,0,1,0,431,1147,2,40,"neut",0.411882165889392,-3.38801239110496,5.07468414192137,0.414133333333333,-3.89697909450194,-8.66548215561085,-0.339240079827805,"neg",32.9694838195242,0.000214568397464223,0.595451829645647,0.0203174351395002,0.00019073486328125,0.712292299014339,"neg"
"rna14754",20,0,0,0,177.6667,497.3333,2,40,"neut",-0.0875725241798733,-4.47165831465798,4.47850260688467,0.519733333333333,-4.97893555942167,-9.79273004761715,-0.927210713338909,"neg",548.863759920162,0.000193250926345049,-0.110591748582035,0.0068973270917068,9.5367431640625e-05,0.395669553825264,"neg"
"rna14755",9,0,2,0,548.6667,1338.3333,2,40,"neut",0.400246008034958,-3.46523371558766,4.7407533416185,0.4224,-4.63111236227854,-9.13043222553256,-1.28615374509328,"neg",29.8839158962477,0.000515968467860009,0.577014389887796,0.00975883934425506,9.5367431640625e-05,0.276323460553013,"neg"
"rna14757",4,0,1,0,248,616,2,40,"neut",0.362824263120438,-3.50642890412886,4.73072185846923,0.425333333333333,-4.06687302263193,-8.75953380772012,-0.64106271256847,"neg",38.3525988410881,0.000420703279516157,0.516553997708071,0.0171303792321783,0.00012969970703125,0.526720066655354,"neg"
"rna1476",128,16,0,0,481.6667,1312.3333,2,40,"neut",0.949553657355516,-2.84783083295624,5.22619113035467,0.3128,-4.037535324099,-8.37640440165301,-0.271962679522453,"neg",1855.97451104532,0.00013933844136018,1.64419677246491,0.0176405999892057,0.00025177001953125,0.761883172496994,"neg"
