NP_001011562.1	gnl|BL_ORD_ID|7560 7460:001d88
XP_006558684.1	gnl|BL_ORD_ID|7316 7460:001c94
XP_006558694.1	gnl|BL_ORD_ID|10907 7460:002a9b
XP_006558693.2	gnl|BL_ORD_ID|10891 7460:002a8b
XP_006558692.1	gnl|BL_ORD_ID|10903 7460:002a97
XP_006558696.1	gnl|BL_ORD_ID|10890 7460:002a8a
XP_006558697.1	gnl|BL_ORD_ID|10890 7460:002a8a
XP_006558699.1	gnl|BL_ORD_ID|10908 7460:002a9c
XP_006558704.1	gnl|BL_ORD_ID|10889 7460:002a89
XP_006558708.1	gnl|BL_ORD_ID|10913 7460:002aa1
XP_006558711.1	gnl|BL_ORD_ID|10913 7460:002aa1
XP_006558713.1	gnl|BL_ORD_ID|10913 7460:002aa1
XP_006558683.1	gnl|BL_ORD_ID|7350 7460:001cb6
XP_006558714.1	gnl|BL_ORD_ID|10913 7460:002aa1
XP_006558715.1	gnl|BL_ORD_ID|10887 7460:002a87
XP_006558716.1	gnl|BL_ORD_ID|10885 7460:002a85
XP_006558688.1	gnl|BL_ORD_ID|10899 7460:002a93
XP_006558720.1	gnl|BL_ORD_ID|12526 7460:0030ee
XP_006558727.1	gnl|BL_ORD_ID|12530 7460:0030f2
XP_006558726.1	gnl|BL_ORD_ID|12530 7460:0030f2
XP_006558728.1	gnl|BL_ORD_ID|12530 7460:0030f2
XP_006558721.2	gnl|BL_ORD_ID|12525 7460:0030ed
XP_006558724.2	gnl|BL_ORD_ID|9124 7460:0023a4
XP_006558730.1	gnl|BL_ORD_ID|12530 7460:0030f2
XP_006558723.2	gnl|BL_ORD_ID|9124 7460:0023a4
XP_006558722.2	gnl|BL_ORD_ID|12525 7460:0030ed
XP_006558719.1	gnl|BL_ORD_ID|10891 7460:002a8b
XP_006558735.1	gnl|BL_ORD_ID|12532 7460:0030f4
XP_006558733.1	gnl|BL_ORD_ID|12509 7460:0030dd
XP_006558734.1	gnl|BL_ORD_ID|12532 7460:0030f4
XP_006558739.1	gnl|BL_ORD_ID|12534 7460:0030f6
XP_006558740.1	gnl|BL_ORD_ID|12501 7460:0030d5
XP_006558732.1	gnl|BL_ORD_ID|12531 7460:0030f3
XP_006558731.1	gnl|BL_ORD_ID|12511 7460:0030df
XP_006558742.1	gnl|BL_ORD_ID|12498 7460:0030d2
XP_006558743.1	gnl|BL_ORD_ID|12538 7460:0030fa
XP_006558745.1	gnl|BL_ORD_ID|12538 7460:0030fa
XP_006558746.1	gnl|BL_ORD_ID|12538 7460:0030fa
XP_006558744.1	gnl|BL_ORD_ID|12538 7460:0030fa
XP_006558736.1	gnl|BL_ORD_ID|12508 7460:0030dc
XP_006558737.1	gnl|BL_ORD_ID|12508 7460:0030dc
XP_006558747.1	gnl|BL_ORD_ID|12538 7460:0030fa
XP_006558759.1	gnl|BL_ORD_ID|12542 7460:0030fe
XP_006558748.1	gnl|BL_ORD_ID|12538 7460:0030fa
XP_006558760.1	gnl|BL_ORD_ID|12542 7460:0030fe
XP_006558763.1	gnl|BL_ORD_ID|12548 7460:003104
XP_006558750.1	gnl|BL_ORD_ID|12538 7460:0030fa
XP_006558749.1	gnl|BL_ORD_ID|12538 7460:0030fa
XP_006558751.1	gnl|BL_ORD_ID|12539 7460:0030fb
XP_006558764.1	gnl|BL_ORD_ID|12550 7460:003106
XP_006558774.1	gnl|BL_ORD_ID|12551 7460:003107
XP_006558765.1	gnl|BL_ORD_ID|12550 7460:003106
XP_006558773.1	gnl|BL_ORD_ID|12493 7460:0030cd
XP_006558775.1	gnl|BL_ORD_ID|12552 7460:003108
XP_006558766.1	gnl|BL_ORD_ID|12550 7460:003106
XP_006558768.1	gnl|BL_ORD_ID|12550 7460:003106
XP_006558769.1	gnl|BL_ORD_ID|12550 7460:003106
XP_006558770.1	gnl|BL_ORD_ID|12550 7460:003106
XP_006558771.1	gnl|BL_ORD_ID|12550 7460:003106
XP_006558781.2	gnl|BL_ORD_ID|12556 7460:00310c
XP_006558776.1	gnl|BL_ORD_ID|12491 7460:0030cb
XP_006558794.1	gnl|BL_ORD_ID|12565 7460:003115
XP_006558795.1	gnl|BL_ORD_ID|12565 7460:003115
XP_006558800.1	gnl|BL_ORD_ID|12567 7460:003117
XP_006558791.1	gnl|BL_ORD_ID|12559 7460:00310f
XP_006558801.1	gnl|BL_ORD_ID|12480 7460:0030c0
XP_006558803.1	gnl|BL_ORD_ID|12480 7460:0030c0
XP_006558804.1	gnl|BL_ORD_ID|12480 7460:0030c0
XP_006558806.1	gnl|BL_ORD_ID|12480 7460:0030c0
XP_006558805.1	gnl|BL_ORD_ID|12480 7460:0030c0
XP_006558807.1	gnl|BL_ORD_ID|12480 7460:0030c0
XP_006558808.1	gnl|BL_ORD_ID|12480 7460:0030c0
XP_006558809.1	gnl|BL_ORD_ID|12480 7460:0030c0
XP_006558825.1	gnl|BL_ORD_ID|9293 7460:00244d
XP_006558813.1	gnl|BL_ORD_ID|12576 7460:003120
XP_006558833.1	gnl|BL_ORD_ID|8077 7460:001f8d
XP_006558836.2	gnl|BL_ORD_ID|8083 7460:001f93
XP_006558840.1	gnl|BL_ORD_ID|8071 7460:001f87
XP_006558843.1	gnl|BL_ORD_ID|8069 7460:001f85
XP_006558829.1	gnl|BL_ORD_ID|8077 7460:001f8d
XP_006558842.2	gnl|BL_ORD_ID|8087 7460:001f97
XP_006558830.1	gnl|BL_ORD_ID|8077 7460:001f8d
XP_006558845.1	gnl|BL_ORD_ID|8064 7460:001f80
XP_006558828.1	gnl|BL_ORD_ID|8077 7460:001f8d
XP_006558839.1	gnl|BL_ORD_ID|8084 7460:001f94
XP_006558850.1	gnl|BL_ORD_ID|9219 7460:002403
XP_006558853.1	gnl|BL_ORD_ID|9217 7460:002401
XP_006558849.1	gnl|BL_ORD_ID|8065 7460:001f81
XP_006558858.1	gnl|BL_ORD_ID|4058 7460:000fda
XP_006558854.1	gnl|BL_ORD_ID|4053 7460:000fd5
XP_006558857.1	gnl|BL_ORD_ID|4058 7460:000fda
XP_006558859.1	gnl|BL_ORD_ID|4058 7460:000fda
XP_006558860.1	gnl|BL_ORD_ID|4058 7460:000fda
XP_006558866.1	gnl|BL_ORD_ID|4049 7460:000fd1
XP_006558856.1	gnl|BL_ORD_ID|4050 7460:000fd2
XP_006558872.1	gnl|BL_ORD_ID|4062 7460:000fde
XP_006558871.1	gnl|BL_ORD_ID|4062 7460:000fde
XP_006558873.1	gnl|BL_ORD_ID|4062 7460:000fde
XP_006558874.1	gnl|BL_ORD_ID|4062 7460:000fde
XP_006558876.1	gnl|BL_ORD_ID|4062 7460:000fde
XP_006558879.1	gnl|BL_ORD_ID|4043 7460:000fcb
XP_006558877.1	gnl|BL_ORD_ID|4062 7460:000fde
XP_006558861.1	gnl|BL_ORD_ID|4061 7460:000fdd
XP_006558884.1	gnl|BL_ORD_ID|10724 7460:0029e4
XP_006558878.1	gnl|BL_ORD_ID|4062 7460:000fde
XP_006558863.1	gnl|BL_ORD_ID|4061 7460:000fdd
XP_006558862.1	gnl|BL_ORD_ID|4061 7460:000fdd
XP_006558885.1	gnl|BL_ORD_ID|10724 7460:0029e4
XP_006558864.1	gnl|BL_ORD_ID|4061 7460:000fdd
XP_006558887.1	gnl|BL_ORD_ID|3582 7460:000dfe
XP_006558888.1	gnl|BL_ORD_ID|3582 7460:000dfe
XP_006558894.1	gnl|BL_ORD_ID|3586 7460:000e02
XP_006558896.1	gnl|BL_ORD_ID|3586 7460:000e02
XP_006558897.1	gnl|BL_ORD_ID|3586 7460:000e02
XP_006558902.1	gnl|BL_ORD_ID|11256 7460:002bf8
XP_006558898.1	gnl|BL_ORD_ID|3586 7460:000e02
XP_006558903.1	gnl|BL_ORD_ID|11256 7460:002bf8
XP_006558905.1	gnl|BL_ORD_ID|11259 7460:002bfb
XP_006558906.1	gnl|BL_ORD_ID|11259 7460:002bfb
XP_006558909.1	gnl|BL_ORD_ID|11260 7460:002bfc
XP_006558907.1	gnl|BL_ORD_ID|11259 7460:002bfb
XP_006558908.1	gnl|BL_ORD_ID|11246 7460:002bee
XP_006558911.1	gnl|BL_ORD_ID|1101 7460:00044d
XP_006558913.1	gnl|BL_ORD_ID|1099 7460:00044b
XP_006558912.1	gnl|BL_ORD_ID|1101 7460:00044d
XP_006558915.1	gnl|BL_ORD_ID|1099 7460:00044b
XP_006558914.1	gnl|BL_ORD_ID|1099 7460:00044b
XP_006558918.1	gnl|BL_ORD_ID|1108 7460:000454
XP_006558919.1	gnl|BL_ORD_ID|1109 7460:000455
XP_006558920.1	gnl|BL_ORD_ID|1109 7460:000455
XP_006558922.1	gnl|BL_ORD_ID|1092 7460:000444
XP_006558925.1	gnl|BL_ORD_ID|1112 7460:000458
XP_006558926.1	gnl|BL_ORD_ID|1112 7460:000458
XP_006558924.1	gnl|BL_ORD_ID|1092 7460:000444
XP_006558927.1	gnl|BL_ORD_ID|1091 7460:000443
XP_006558928.1	gnl|BL_ORD_ID|1091 7460:000443
XP_006558930.1	gnl|BL_ORD_ID|1113 7460:000459
XP_006558929.1	gnl|BL_ORD_ID|1113 7460:000459
XP_006558931.1	gnl|BL_ORD_ID|1089 7460:000441
XP_006558933.1	gnl|BL_ORD_ID|1086 7460:00043e
XP_006558932.1	gnl|BL_ORD_ID|1086 7460:00043e
XP_006558937.1	gnl|BL_ORD_ID|1087 7460:00043f
XP_006558936.1	gnl|BL_ORD_ID|1086 7460:00043e
XP_006558934.1	gnl|BL_ORD_ID|1086 7460:00043e
XP_006558935.1	gnl|BL_ORD_ID|1086 7460:00043e
XP_006558938.1	gnl|BL_ORD_ID|1088 7460:000440
XP_006558939.1	gnl|BL_ORD_ID|1114 7460:00045a
XP_006558941.1	gnl|BL_ORD_ID|1084 7460:00043c
XP_006558943.1	gnl|BL_ORD_ID|1084 7460:00043c
XP_006558948.1	gnl|BL_ORD_ID|1123 7460:000463
XP_006558960.1	gnl|BL_ORD_ID|1125 7460:000465
XP_006558944.1	gnl|BL_ORD_ID|1084 7460:00043c
XP_006558949.1	gnl|BL_ORD_ID|1123 7460:000463
XP_006558946.1	gnl|BL_ORD_ID|1082 7460:00043a
XP_006558950.1	gnl|BL_ORD_ID|1123 7460:000463
XP_006558963.1	gnl|BL_ORD_ID|295 7460:000127
XP_006558961.2	gnl|BL_ORD_ID|1075 7460:000433
XP_006558965.1	gnl|BL_ORD_ID|1077 7460:000435
XP_006558966.1	gnl|BL_ORD_ID|1071 7460:00042f
XP_006558968.1	gnl|BL_ORD_ID|1071 7460:00042f
XP_006558967.1	gnl|BL_ORD_ID|1071 7460:00042f
XP_006558979.1	gnl|BL_ORD_ID|1129 7460:000469
XP_006558987.1	gnl|BL_ORD_ID|14525 7460:0038bd
XP_006558978.1	gnl|BL_ORD_ID|1065 7460:000429
XP_006558988.1	gnl|BL_ORD_ID|14525 7460:0038bd
XP_006558989.1	gnl|BL_ORD_ID|14525 7460:0038bd
XP_006558974.1	gnl|BL_ORD_ID|1067 7460:00042b
XP_006558975.1	gnl|BL_ORD_ID|1067 7460:00042b
XP_006558991.1	gnl|BL_ORD_ID|14514 7460:0038b2
XP_006558992.1	gnl|BL_ORD_ID|14527 7460:0038bf
XP_006558976.1	gnl|BL_ORD_ID|1067 7460:00042b
XP_006558994.1	gnl|BL_ORD_ID|14496 7460:0038a0
XP_006558993.1	gnl|BL_ORD_ID|14527 7460:0038bf
XP_006558995.1	gnl|BL_ORD_ID|14494 7460:00389e
XP_006558996.1	gnl|BL_ORD_ID|14494 7460:00389e
XP_006558998.1	gnl|BL_ORD_ID|14494 7460:00389e
XP_006558997.1	gnl|BL_ORD_ID|14494 7460:00389e
XP_006559006.1	gnl|BL_ORD_ID|14512 7460:0038b0
XP_006559007.1	gnl|BL_ORD_ID|14485 7460:003895
XP_006559002.1	gnl|BL_ORD_ID|14509 7460:0038ad
XP_006559003.1	gnl|BL_ORD_ID|14509 7460:0038ad
XP_006559009.1	gnl|BL_ORD_ID|14521 7460:0038b9
XP_006559008.1	gnl|BL_ORD_ID|14513 7460:0038b1
XP_006559010.1	gnl|BL_ORD_ID|14521 7460:0038b9
XP_006559011.1	gnl|BL_ORD_ID|14521 7460:0038b9
XP_006559013.1	gnl|BL_ORD_ID|14530 7460:0038c2
XP_006559012.1	gnl|BL_ORD_ID|14521 7460:0038b9
XP_006559014.1	gnl|BL_ORD_ID|14530 7460:0038c2
XP_006559001.1	gnl|BL_ORD_ID|14507 7460:0038ab
XP_006559019.1	gnl|BL_ORD_ID|14480 7460:003890
XP_006559017.1	gnl|BL_ORD_ID|14480 7460:003890
XP_006559020.1	gnl|BL_ORD_ID|14480 7460:003890
XP_006559022.1	gnl|BL_ORD_ID|14480 7460:003890
XP_006559021.1	gnl|BL_ORD_ID|14480 7460:003890
XP_006559023.1	gnl|BL_ORD_ID|14479 7460:00388f
XP_006559025.1	gnl|BL_ORD_ID|14479 7460:00388f
XP_006559024.1	gnl|BL_ORD_ID|14479 7460:00388f
XP_006559026.1	gnl|BL_ORD_ID|14479 7460:00388f
XP_006559027.1	gnl|BL_ORD_ID|14479 7460:00388f
XP_006559031.1	gnl|BL_ORD_ID|14477 7460:00388d
XP_006559032.1	gnl|BL_ORD_ID|14476 7460:00388c
XP_006559028.1	gnl|BL_ORD_ID|14479 7460:00388f
XP_006559030.1	gnl|BL_ORD_ID|14479 7460:00388f
XP_006559033.1	gnl|BL_ORD_ID|14473 7460:003889
XP_006559044.1	gnl|BL_ORD_ID|14472 7460:003888
XP_006559034.1	gnl|BL_ORD_ID|14473 7460:003889
XP_006559045.1	gnl|BL_ORD_ID|14534 7460:0038c6
XP_006559046.1	gnl|BL_ORD_ID|14534 7460:0038c6
XP_006559047.1	gnl|BL_ORD_ID|14534 7460:0038c6
XP_006559054.1	gnl|BL_ORD_ID|14541 7460:0038cd
XP_006559055.1	gnl|BL_ORD_ID|14538 7460:0038ca
XP_006559048.1	gnl|BL_ORD_ID|14535 7460:0038c7
XP_006559049.1	gnl|BL_ORD_ID|14535 7460:0038c7
XP_006559036.1	gnl|BL_ORD_ID|14533 7460:0038c5
XP_006559056.1	gnl|BL_ORD_ID|14463 7460:00387f
XP_006559057.1	gnl|BL_ORD_ID|14463 7460:00387f
XP_006559058.1	gnl|BL_ORD_ID|14463 7460:00387f
XP_006559059.1	gnl|BL_ORD_ID|14461 7460:00387d
XP_006559063.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559062.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559066.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559065.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559068.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559064.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559060.1	gnl|BL_ORD_ID|14459 7460:00387b
XP_006559067.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559069.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559074.1	gnl|BL_ORD_ID|14551 7460:0038d7
XP_006559091.1	gnl|BL_ORD_ID|11266 7460:002c02
XP_006559073.1	gnl|BL_ORD_ID|14550 7460:0038d6
XP_006559070.1	gnl|BL_ORD_ID|14546 7460:0038d2
XP_006559105.1	gnl|BL_ORD_ID|11263 7460:002bff
XP_006559103.1	gnl|BL_ORD_ID|11263 7460:002bff
XP_006559095.1	gnl|BL_ORD_ID|11270 7460:002c06
XP_006559106.1	gnl|BL_ORD_ID|11263 7460:002bff
XP_006559075.1	gnl|BL_ORD_ID|14558 7460:0038de
XP_006559112.2	gnl|BL_ORD_ID|7698 7460:001e12
XP_006559114.1	gnl|BL_ORD_ID|7690 7460:001e0a
XP_006559116.2	gnl|BL_ORD_ID|7702 7460:001e16
XP_006559113.2	gnl|BL_ORD_ID|7692 7460:001e0c
XP_006559117.2	gnl|BL_ORD_ID|7702 7460:001e16
XP_006559123.1	gnl|BL_ORD_ID|8313 7460:002079
XP_006559118.1	gnl|BL_ORD_ID|7703 7460:001e17
XP_006559122.1	gnl|BL_ORD_ID|8313 7460:002079
XP_006559119.1	gnl|BL_ORD_ID|7689 7460:001e09
XP_006559126.1	gnl|BL_ORD_ID|8312 7460:002078
XP_006559127.1	gnl|BL_ORD_ID|8312 7460:002078
XP_006559131.1	gnl|BL_ORD_ID|8306 7460:002072
XP_006559128.1	gnl|BL_ORD_ID|8312 7460:002078
XP_006559133.1	gnl|BL_ORD_ID|3265 7460:000cc1
XP_006559132.1	gnl|BL_ORD_ID|3265 7460:000cc1
XP_006559124.1	gnl|BL_ORD_ID|8318 7460:00207e
XP_006559125.1	gnl|BL_ORD_ID|8318 7460:00207e
XP_006559092.1	gnl|BL_ORD_ID|11264 7460:002c00
XP_006559093.1	gnl|BL_ORD_ID|11264 7460:002c00
XP_006559134.1	gnl|BL_ORD_ID|3265 7460:000cc1
XP_006559139.1	gnl|BL_ORD_ID|3297 7460:000ce1
XP_006559140.1	gnl|BL_ORD_ID|3297 7460:000ce1
XP_006559138.1	gnl|BL_ORD_ID|3297 7460:000ce1
XP_006559146.1	gnl|BL_ORD_ID|3299 7460:000ce3
XP_006559142.1	gnl|BL_ORD_ID|3297 7460:000ce1
XP_006559141.1	gnl|BL_ORD_ID|3297 7460:000ce1
XP_006559143.1	gnl|BL_ORD_ID|3297 7460:000ce1
XP_006559147.1	gnl|BL_ORD_ID|3299 7460:000ce3
XP_006559144.1	gnl|BL_ORD_ID|3297 7460:000ce1
XP_006559151.1	gnl|BL_ORD_ID|3290 7460:000cda
XP_006559152.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559153.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559155.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559154.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559159.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559158.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559156.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559157.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559160.1	gnl|BL_ORD_ID|3305 7460:000ce9
XP_006559168.2	gnl|BL_ORD_ID|3288 7460:000cd8
XP_006559173.1	gnl|BL_ORD_ID|3282 7460:000cd2
XP_006559171.1	gnl|BL_ORD_ID|3308 7460:000cec
XP_006559170.1	gnl|BL_ORD_ID|3308 7460:000cec
XP_006559172.1	gnl|BL_ORD_ID|3308 7460:000cec
XP_006559175.1	gnl|BL_ORD_ID|3284 7460:000cd4
XP_006559161.1	gnl|BL_ORD_ID|3302 7460:000ce6
XP_006559176.1	gnl|BL_ORD_ID|3310 7460:000cee
XP_006559177.1	gnl|BL_ORD_ID|3310 7460:000cee
XP_006559167.1	gnl|BL_ORD_ID|3306 7460:000cea
XP_006559166.1	gnl|BL_ORD_ID|3306 7460:000cea
XP_006559179.1	gnl|BL_ORD_ID|3310 7460:000cee
XP_006559164.1	gnl|BL_ORD_ID|3302 7460:000ce6
XP_006559178.1	gnl|BL_ORD_ID|3310 7460:000cee
XP_006559180.1	gnl|BL_ORD_ID|3310 7460:000cee
XP_006559184.1	gnl|BL_ORD_ID|3277 7460:000ccd
XP_006559181.1	gnl|BL_ORD_ID|3310 7460:000cee
XP_006559182.1	gnl|BL_ORD_ID|3310 7460:000cee
XP_006559190.1	gnl|BL_ORD_ID|3271 7460:000cc7
XP_006559185.1	gnl|BL_ORD_ID|3276 7460:000ccc
XP_006559191.1	gnl|BL_ORD_ID|3320 7460:000cf8
XP_006559187.1	gnl|BL_ORD_ID|3318 7460:000cf6
XP_006559188.1	gnl|BL_ORD_ID|3318 7460:000cf6
XP_006559195.1	gnl|BL_ORD_ID|3269 7460:000cc5
XP_006559189.1	gnl|BL_ORD_ID|3318 7460:000cf6
XP_006559196.1	gnl|BL_ORD_ID|3268 7460:000cc4
XP_006559192.1	gnl|BL_ORD_ID|3270 7460:000cc6
XP_006559197.1	gnl|BL_ORD_ID|3323 7460:000cfb
XP_006559198.1	gnl|BL_ORD_ID|3323 7460:000cfb
XP_006559199.1	gnl|BL_ORD_ID|3324 7460:000cfc
XP_006559203.1	gnl|BL_ORD_ID|3267 7460:000cc3
XP_006559202.1	gnl|BL_ORD_ID|3267 7460:000cc3
XP_006559204.1	gnl|BL_ORD_ID|3267 7460:000cc3
XP_006559200.1	gnl|BL_ORD_ID|3325 7460:000cfd
XP_006559207.1	gnl|BL_ORD_ID|5963 7460:00174b
XP_006559209.1	gnl|BL_ORD_ID|5963 7460:00174b
XP_006559208.1	gnl|BL_ORD_ID|5963 7460:00174b
XP_006559210.1	gnl|BL_ORD_ID|5963 7460:00174b
XP_006559217.1	gnl|BL_ORD_ID|5950 7460:00173e
XP_006559211.1	gnl|BL_ORD_ID|5963 7460:00174b
XP_006559216.1	gnl|BL_ORD_ID|5967 7460:00174f
XP_006559219.1	gnl|BL_ORD_ID|5969 7460:001751
XP_006559218.1	gnl|BL_ORD_ID|5966 7460:00174e
XP_006559224.1	gnl|BL_ORD_ID|5946 7460:00173a
XP_006559222.1	gnl|BL_ORD_ID|5946 7460:00173a
XP_006559225.1	gnl|BL_ORD_ID|5946 7460:00173a
XP_006559226.1	gnl|BL_ORD_ID|5946 7460:00173a
XP_006559229.1	gnl|BL_ORD_ID|5973 7460:001755
XP_006559220.1	gnl|BL_ORD_ID|5971 7460:001753
XP_006559231.1	gnl|BL_ORD_ID|5942 7460:001736
XP_006559230.1	gnl|BL_ORD_ID|5943 7460:001737
XP_006559235.1	gnl|BL_ORD_ID|5941 7460:001735
XP_006559237.1	gnl|BL_ORD_ID|5941 7460:001735
XP_006559243.1	gnl|BL_ORD_ID|13791 7460:0035df
XP_006559245.1	gnl|BL_ORD_ID|13791 7460:0035df
XP_006559246.1	gnl|BL_ORD_ID|13791 7460:0035df
XP_006559242.1	gnl|BL_ORD_ID|5968 7460:001750
XP_006559221.1	gnl|BL_ORD_ID|5972 7460:001754
XP_006559248.1	gnl|BL_ORD_ID|13786 7460:0035da
XP_006559247.1	gnl|BL_ORD_ID|13786 7460:0035da
XP_006559239.1	gnl|BL_ORD_ID|5975 7460:001757
XP_006559251.1	gnl|BL_ORD_ID|13782 7460:0035d6
XP_006559252.1	gnl|BL_ORD_ID|13783 7460:0035d7
XP_006559256.2	gnl|BL_ORD_ID|13780 7460:0035d4
XP_006559257.2	gnl|BL_ORD_ID|13780 7460:0035d4
XP_006559253.1	gnl|BL_ORD_ID|13783 7460:0035d7
XP_006559258.2	gnl|BL_ORD_ID|13780 7460:0035d4
XP_006559259.2	gnl|BL_ORD_ID|13780 7460:0035d4
XP_006559260.2	gnl|BL_ORD_ID|13780 7460:0035d4
XP_006559261.1	gnl|BL_ORD_ID|13793 7460:0035e1
XP_006559250.1	gnl|BL_ORD_ID|13781 7460:0035d5
XP_006559263.1	gnl|BL_ORD_ID|13777 7460:0035d1
XP_006559266.1	gnl|BL_ORD_ID|13774 7460:0035ce
XP_006559262.1	gnl|BL_ORD_ID|13778 7460:0035d2
XP_006559268.1	gnl|BL_ORD_ID|13796 7460:0035e4
XP_006559269.1	gnl|BL_ORD_ID|13767 7460:0035c7
XP_006559265.1	gnl|BL_ORD_ID|13775 7460:0035cf
XP_006559286.1	gnl|BL_ORD_ID|12985 7460:0032b9
XP_006559270.1	gnl|BL_ORD_ID|13766 7460:0035c6
XP_006559294.1	gnl|BL_ORD_ID|14404 7460:003844
XP_006559295.1	gnl|BL_ORD_ID|14404 7460:003844
XP_006559288.1	gnl|BL_ORD_ID|12977 7460:0032b1
XP_006559289.1	gnl|BL_ORD_ID|12977 7460:0032b1
XP_006559291.1	gnl|BL_ORD_ID|12977 7460:0032b1
XP_006559296.1	gnl|BL_ORD_ID|14404 7460:003844
XP_006559285.1	gnl|BL_ORD_ID|12980 7460:0032b4
XP_006559290.1	gnl|BL_ORD_ID|12977 7460:0032b1
XP_006559293.1	gnl|BL_ORD_ID|12977 7460:0032b1
XP_006559297.1	gnl|BL_ORD_ID|14404 7460:003844
XP_006559307.1	gnl|BL_ORD_ID|14392 7460:003838
XP_006559304.1	gnl|BL_ORD_ID|14394 7460:00383a
XP_006559305.1	gnl|BL_ORD_ID|14393 7460:003839
XP_006559300.1	gnl|BL_ORD_ID|14410 7460:00384a
XP_006559299.1	gnl|BL_ORD_ID|14410 7460:00384a
XP_006559301.1	gnl|BL_ORD_ID|14410 7460:00384a
XP_006559302.1	gnl|BL_ORD_ID|14410 7460:00384a
XP_006559303.1	gnl|BL_ORD_ID|14410 7460:00384a
XP_006559308.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559309.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559310.2	gnl|BL_ORD_ID|14390 7460:003836
XP_006559312.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559315.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559311.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559314.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559317.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559318.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559321.1	gnl|BL_ORD_ID|14412 7460:00384c
XP_006559320.1	gnl|BL_ORD_ID|14390 7460:003836
XP_006559323.1	gnl|BL_ORD_ID|14387 7460:003833
XP_006559325.1	gnl|BL_ORD_ID|14414 7460:00384e
XP_006559331.1	gnl|BL_ORD_ID|14385 7460:003831
XP_006559332.2	gnl|BL_ORD_ID|14382 7460:00382e
XP_006559330.1	gnl|BL_ORD_ID|14419 7460:003853
XP_006559326.1	gnl|BL_ORD_ID|14418 7460:003852
XP_006559327.1	gnl|BL_ORD_ID|14418 7460:003852
XP_006559339.2	gnl|BL_ORD_ID|14381 7460:00382d
XP_006559328.1	gnl|BL_ORD_ID|14418 7460:003852
XP_006559329.1	gnl|BL_ORD_ID|14418 7460:003852
XP_006559341.1	gnl|BL_ORD_ID|3612 7460:000e1c
XP_006559333.1	gnl|BL_ORD_ID|14380 7460:00382c
XP_006559342.1	gnl|BL_ORD_ID|3607 7460:000e17
XP_006559344.1	gnl|BL_ORD_ID|3620 7460:000e24
XP_006559350.1	gnl|BL_ORD_ID|3622 7460:000e26
XP_006559346.1	gnl|BL_ORD_ID|3620 7460:000e24
XP_006559351.1	gnl|BL_ORD_ID|3622 7460:000e26
XP_006559353.1	gnl|BL_ORD_ID|3622 7460:000e26
XP_006559349.1	gnl|BL_ORD_ID|3621 7460:000e25
XP_006559352.1	gnl|BL_ORD_ID|3622 7460:000e26
XP_006559354.1	gnl|BL_ORD_ID|3622 7460:000e26
XP_006559356.1	gnl|BL_ORD_ID|3623 7460:000e27
XP_006559357.1	gnl|BL_ORD_ID|3623 7460:000e27
XP_006559358.1	gnl|BL_ORD_ID|3625 7460:000e29
XP_006559368.1	gnl|BL_ORD_ID|10201 7460:0027d9
XP_006559366.1	gnl|BL_ORD_ID|10217 7460:0027e9
XP_006559359.1	gnl|BL_ORD_ID|3603 7460:000e13
XP_006559370.1	gnl|BL_ORD_ID|10195 7460:0027d3
XP_006559362.2	gnl|BL_ORD_ID|3618 7460:000e22
XP_006559371.1	gnl|BL_ORD_ID|10203 7460:0027db
XP_006559375.2	gnl|BL_ORD_ID|10196 7460:0027d4
XP_006559372.1	gnl|BL_ORD_ID|10203 7460:0027db
XP_006559373.1	gnl|BL_ORD_ID|10203 7460:0027db
XP_006559374.1	gnl|BL_ORD_ID|10203 7460:0027db
XP_006559383.1	gnl|BL_ORD_ID|10210 7460:0027e2
XP_006559382.1	gnl|BL_ORD_ID|10210 7460:0027e2
XP_006559385.1	gnl|BL_ORD_ID|10192 7460:0027d0
XP_006559363.2	gnl|BL_ORD_ID|3611 7460:000e1b
