NP_001014456.1	gnl|BL_ORD_ID|10184 7227:0027c8
NP_001162677.1	gnl|BL_ORD_ID|12396 7227:00306c
NP_001162676.1	gnl|BL_ORD_ID|12441 7227:003099
NP_001162681.1	gnl|BL_ORD_ID|3044 7227:000be4
NP_001162682.2	gnl|BL_ORD_ID|3056 7227:000bf0
NP_001162673.1	gnl|BL_ORD_ID|479 7227:0001df
NP_001162683.1	gnl|BL_ORD_ID|3059 7227:000bf3
NP_001162684.1	gnl|BL_ORD_ID|2392 7227:000958
NP_001162679.1	gnl|BL_ORD_ID|12012 7227:002eec
NP_001162686.1	gnl|BL_ORD_ID|13407 7227:00345f
NP_001162688.1	gnl|BL_ORD_ID|13407 7227:00345f
NP_001162690.1	gnl|BL_ORD_ID|13407 7227:00345f
NP_001162689.1	gnl|BL_ORD_ID|13407 7227:00345f
NP_001162674.1	gnl|BL_ORD_ID|11195 7227:002bbb
NP_001162693.1	gnl|BL_ORD_ID|3099 7227:000c1b
NP_001162694.1	gnl|BL_ORD_ID|3099 7227:000c1b
NP_001162680.1	gnl|BL_ORD_ID|12012 7227:002eec
NP_001162697.1	gnl|BL_ORD_ID|602 7227:00025a
NP_001162700.1	gnl|BL_ORD_ID|13169 7227:003371
NP_001162692.1	gnl|BL_ORD_ID|3086 7227:000c0e
NP_001162702.1	gnl|BL_ORD_ID|3144 7227:000c48
NP_001162675.1	gnl|BL_ORD_ID|11195 7227:002bbb
NP_001162703.1	gnl|BL_ORD_ID|118 7227:000076
NP_001162704.1	gnl|BL_ORD_ID|13539 7227:0034e3
NP_001162706.1	gnl|BL_ORD_ID|13539 7227:0034e3
NP_001162707.1	gnl|BL_ORD_ID|3152 7227:000c50
NP_001162705.1	gnl|BL_ORD_ID|13539 7227:0034e3
NP_001162708.1	gnl|BL_ORD_ID|3153 7227:000c51
NP_001162709.1	gnl|BL_ORD_ID|3153 7227:000c51
NP_001162699.1	gnl|BL_ORD_ID|849 7227:000351
NP_001162711.1	gnl|BL_ORD_ID|12362 7227:00304a
NP_001162713.1	gnl|BL_ORD_ID|3172 7227:000c64
NP_001162710.2	gnl|BL_ORD_ID|2198 7227:000896
NP_001162701.1	gnl|BL_ORD_ID|12832 7227:003220
NP_001162714.2	gnl|BL_ORD_ID|11179 7227:002bab
NP_001162712.1	gnl|BL_ORD_ID|12362 7227:00304a
NP_001162715.1	gnl|BL_ORD_ID|3240 7227:000ca8
NP_001162716.1	gnl|BL_ORD_ID|11161 7227:002b99
NP_001162717.1	gnl|BL_ORD_ID|13089 7227:003321
NP_001162718.1	gnl|BL_ORD_ID|327 7227:000147
NP_001162720.1	gnl|BL_ORD_ID|327 7227:000147
NP_001162721.1	gnl|BL_ORD_ID|13094 7227:003326
NP_001162722.1	gnl|BL_ORD_ID|13094 7227:003326
NP_001162719.1	gnl|BL_ORD_ID|327 7227:000147
NP_001162726.1	gnl|BL_ORD_ID|12393 7227:003069
NP_001162725.1	gnl|BL_ORD_ID|3293 7227:000cdd
NP_001162727.1	gnl|BL_ORD_ID|3325 7227:000cfd
NP_001162723.1	gnl|BL_ORD_ID|11153 7227:002b91
NP_001162724.1	gnl|BL_ORD_ID|11153 7227:002b91
NP_001162733.1	gnl|BL_ORD_ID|9978 7227:0026fa
NP_001162734.1	gnl|BL_ORD_ID|9978 7227:0026fa
NP_001162729.1	gnl|BL_ORD_ID|13807 7227:0035ef
NP_001162737.1	gnl|BL_ORD_ID|1451 7227:0005ab
NP_001162738.1	gnl|BL_ORD_ID|1003 7227:0003eb
NP_001162731.1	gnl|BL_ORD_ID|13807 7227:0035ef
NP_001162739.1	gnl|BL_ORD_ID|3401 7227:000d49
NP_001162735.1	gnl|BL_ORD_ID|3360 7227:000d20
NP_001162740.1	gnl|BL_ORD_ID|3402 7227:000d4a
NP_001162732.2	gnl|BL_ORD_ID|13807 7227:0035ef
NP_001162741.1	gnl|BL_ORD_ID|731 7227:0002db
NP_001162742.1	gnl|BL_ORD_ID|731 7227:0002db
NP_001162730.2	gnl|BL_ORD_ID|13807 7227:0035ef
NP_001162744.1	gnl|BL_ORD_ID|731 7227:0002db
NP_001162743.1	gnl|BL_ORD_ID|731 7227:0002db
NP_001162736.2	gnl|BL_ORD_ID|3360 7227:000d20
NP_001162748.1	gnl|BL_ORD_ID|532 7227:000214
NP_001162749.1	gnl|BL_ORD_ID|532 7227:000214
NP_001162750.1	gnl|BL_ORD_ID|532 7227:000214
NP_001162752.1	gnl|BL_ORD_ID|60 7227:00003c
NP_001162751.1	gnl|BL_ORD_ID|532 7227:000214
NP_001162753.1	gnl|BL_ORD_ID|1565 7227:00061d
NP_001162754.1	gnl|BL_ORD_ID|1565 7227:00061d
NP_001162747.1	gnl|BL_ORD_ID|3413 7227:000d55
NP_001162755.1	gnl|BL_ORD_ID|1565 7227:00061d
NP_001162756.1	gnl|BL_ORD_ID|3463 7227:000d87
NP_001162758.1	gnl|BL_ORD_ID|13398 7227:003456
NP_001162757.1	gnl|BL_ORD_ID|3463 7227:000d87
NP_001162759.1	gnl|BL_ORD_ID|13398 7227:003456
NP_001162760.1	gnl|BL_ORD_ID|2307 7227:000903
NP_001162761.1	gnl|BL_ORD_ID|569 7227:000239
NP_001162762.1	gnl|BL_ORD_ID|569 7227:000239
NP_001162765.1	gnl|BL_ORD_ID|3552 7227:000de0
NP_001162764.1	gnl|BL_ORD_ID|3551 7227:000ddf
NP_001162766.1	gnl|BL_ORD_ID|590 7227:00024e
NP_001162745.1	gnl|BL_ORD_ID|3413 7227:000d55
NP_001162767.1	gnl|BL_ORD_ID|590 7227:00024e
NP_001162746.1	gnl|BL_ORD_ID|3413 7227:000d55
NP_001162768.1	gnl|BL_ORD_ID|590 7227:00024e
NP_001162770.1	gnl|BL_ORD_ID|3555 7227:000de3
NP_001162769.1	gnl|BL_ORD_ID|3554 7227:000de2
NP_001162763.1	gnl|BL_ORD_ID|2214 7227:0008a6
NP_001162773.1	gnl|BL_ORD_ID|826 7227:00033a
NP_001162771.1	gnl|BL_ORD_ID|2577 7227:000a11
NP_001162772.1	gnl|BL_ORD_ID|2577 7227:000a11
NP_001162776.1	gnl|BL_ORD_ID|12466 7227:0030b2
NP_001162775.1	gnl|BL_ORD_ID|11119 7227:002b6f
NP_001162774.1	gnl|BL_ORD_ID|826 7227:00033a
NP_001162777.1	gnl|BL_ORD_ID|293 7227:000125
NP_001162778.1	gnl|BL_ORD_ID|293 7227:000125
NP_001162782.1	gnl|BL_ORD_ID|11090 7227:002b52
NP_001162784.1	gnl|BL_ORD_ID|11090 7227:002b52
NP_001162783.1	gnl|BL_ORD_ID|11090 7227:002b52
NP_001162781.1	gnl|BL_ORD_ID|2259 7227:0008d3
NP_001162786.1	gnl|BL_ORD_ID|11090 7227:002b52
NP_001162787.1	gnl|BL_ORD_ID|11090 7227:002b52
NP_001162788.1	gnl|BL_ORD_ID|584 7227:000248
NP_001162792.1	gnl|BL_ORD_ID|3727 7227:000e8f
NP_001162791.1	gnl|BL_ORD_ID|2404 7227:000964
NP_001162794.1	gnl|BL_ORD_ID|3763 7227:000eb3
NP_001162779.1	gnl|BL_ORD_ID|3617 7227:000e21
NP_001162780.2	gnl|BL_ORD_ID|13328 7227:003410
NP_001162795.1	gnl|BL_ORD_ID|12138 7227:002f6a
NP_001162797.1	gnl|BL_ORD_ID|2308 7227:000904
NP_001162800.1	gnl|BL_ORD_ID|12589 7227:00312d
NP_001162798.1	gnl|BL_ORD_ID|2308 7227:000904
NP_001162803.1	gnl|BL_ORD_ID|12590 7227:00312e
NP_001162799.1	gnl|BL_ORD_ID|9671 7227:0025c7
NP_001162804.1	gnl|BL_ORD_ID|34 7227:000022
NP_001162807.1	gnl|BL_ORD_ID|12586 7227:00312a
NP_001162805.1	gnl|BL_ORD_ID|3825 7227:000ef1
NP_001162806.1	gnl|BL_ORD_ID|12585 7227:003129
NP_001162808.1	gnl|BL_ORD_ID|3839 7227:000eff
NP_001162810.1	gnl|BL_ORD_ID|12587 7227:00312b
NP_001162811.1	gnl|BL_ORD_ID|12588 7227:00312c
NP_001162812.2	gnl|BL_ORD_ID|3844 7227:000f04
NP_001162796.1	gnl|BL_ORD_ID|1722 7227:0006ba
NP_001162814.1	gnl|BL_ORD_ID|2033 7227:0007f1
NP_001162815.1	gnl|BL_ORD_ID|2033 7227:0007f1
NP_001162816.1	gnl|BL_ORD_ID|2033 7227:0007f1
NP_001162817.1	gnl|BL_ORD_ID|2033 7227:0007f1
NP_001162821.1	gnl|BL_ORD_ID|9602 7227:002582
NP_001162819.1	gnl|BL_ORD_ID|1256 7227:0004e8
NP_001162823.1	gnl|BL_ORD_ID|9602 7227:002582
NP_001162822.1	gnl|BL_ORD_ID|9602 7227:002582
NP_001162824.1	gnl|BL_ORD_ID|2205 7227:00089d
NP_001162829.1	gnl|BL_ORD_ID|9621 7227:002595
NP_001162813.1	gnl|BL_ORD_ID|610 7227:000262
NP_001162827.1	gnl|BL_ORD_ID|9622 7227:002596
NP_001162830.1	gnl|BL_ORD_ID|9621 7227:002595
NP_001162831.1	gnl|BL_ORD_ID|13485 7227:0034ad
NP_001162828.1	gnl|BL_ORD_ID|9622 7227:002596
NP_001162832.1	gnl|BL_ORD_ID|13485 7227:0034ad
NP_001162833.1	gnl|BL_ORD_ID|13485 7227:0034ad
NP_001162835.1	gnl|BL_ORD_ID|10889 7227:002a89
NP_001162834.1	gnl|BL_ORD_ID|929 7227:0003a1
NP_001162809.1	gnl|BL_ORD_ID|3840 7227:000f00
NP_001162836.1	gnl|BL_ORD_ID|3886 7227:000f2e
NP_001162837.1	gnl|BL_ORD_ID|3888 7227:000f30
NP_001162838.1	gnl|BL_ORD_ID|3888 7227:000f30
NP_001162839.1	gnl|BL_ORD_ID|255 7227:0000ff
NP_001162842.1	gnl|BL_ORD_ID|3896 7227:000f38
NP_001162841.1	gnl|BL_ORD_ID|3896 7227:000f38
NP_001162840.1	gnl|BL_ORD_ID|10878 7227:002a7e
NP_001162844.1	gnl|BL_ORD_ID|2312 7227:000908
NP_001162845.1	gnl|BL_ORD_ID|2312 7227:000908
NP_001162846.1	gnl|BL_ORD_ID|3929 7227:000f59
NP_001162825.1	gnl|BL_ORD_ID|961 7227:0003c1
NP_001162847.1	gnl|BL_ORD_ID|3937 7227:000f61
NP_001162853.1	gnl|BL_ORD_ID|188 7227:0000bc
NP_001162855.1	gnl|BL_ORD_ID|4071 7227:000fe7
NP_001162850.1	gnl|BL_ORD_ID|3945 7227:000f69
NP_001162852.1	gnl|BL_ORD_ID|10737 7227:0029f1
NP_001162848.1	gnl|BL_ORD_ID|1733 7227:0006c5
NP_001162857.1	gnl|BL_ORD_ID|12404 7227:003074
NP_001162856.1	gnl|BL_ORD_ID|12403 7227:003073
NP_001162859.1	gnl|BL_ORD_ID|12405 7227:003075
NP_001162861.1	gnl|BL_ORD_ID|12406 7227:003076
NP_001162860.1	gnl|BL_ORD_ID|12407 7227:003077
NP_001162849.1	gnl|BL_ORD_ID|1733 7227:0006c5
NP_001162862.1	gnl|BL_ORD_ID|12636 7227:00315c
NP_001162858.1	gnl|BL_ORD_ID|215 7227:0000d7
NP_001162863.1	gnl|BL_ORD_ID|12408 7227:003078
NP_001162864.1	gnl|BL_ORD_ID|12409 7227:003079
NP_001162866.1	gnl|BL_ORD_ID|12411 7227:00307b
NP_001162865.1	gnl|BL_ORD_ID|12410 7227:00307a
NP_001162867.1	gnl|BL_ORD_ID|4128 7227:001020
NP_001162869.1	gnl|BL_ORD_ID|1096 7227:000448
NP_001162868.1	gnl|BL_ORD_ID|1096 7227:000448
NP_001162872.1	gnl|BL_ORD_ID|12480 7227:0030c0
NP_001162870.1	gnl|BL_ORD_ID|12412 7227:00307c
NP_001162871.1	gnl|BL_ORD_ID|1212 7227:0004bc
NP_001162874.1	gnl|BL_ORD_ID|4167 7227:001047
NP_001162876.1	gnl|BL_ORD_ID|11270 7227:002c06
NP_001162877.1	gnl|BL_ORD_ID|11270 7227:002c06
NP_001162873.1	gnl|BL_ORD_ID|4166 7227:001046
NP_001162878.2	gnl|BL_ORD_ID|11270 7227:002c06
NP_001162875.1	gnl|BL_ORD_ID|11270 7227:002c06
NP_001162881.1	gnl|BL_ORD_ID|4191 7227:00105f
NP_001162879.1	gnl|BL_ORD_ID|4191 7227:00105f
NP_001162882.2	gnl|BL_ORD_ID|13503 7227:0034bf
NP_001162880.1	gnl|BL_ORD_ID|4191 7227:00105f
NP_001162885.1	gnl|BL_ORD_ID|12854 7227:003236
NP_001162884.1	gnl|BL_ORD_ID|4192 7227:001060
NP_001162889.1	gnl|BL_ORD_ID|4235 7227:00108b
NP_001162890.1	gnl|BL_ORD_ID|4235 7227:00108b
NP_001162891.1	gnl|BL_ORD_ID|4241 7227:001091
NP_001162892.1	gnl|BL_ORD_ID|12413 7227:00307d
NP_001162887.1	gnl|BL_ORD_ID|10881 7227:002a81
NP_001162893.1	gnl|BL_ORD_ID|12637 7227:00315d
NP_001162894.1	gnl|BL_ORD_ID|13735 7227:0035a7
NP_001162895.2	gnl|BL_ORD_ID|11427 7227:002ca3
NP_001162896.1	gnl|BL_ORD_ID|4318 7227:0010de
NP_001162900.1	gnl|BL_ORD_ID|10854 7227:002a66
NP_001162898.1	gnl|BL_ORD_ID|868 7227:000364
NP_001162897.1	gnl|BL_ORD_ID|868 7227:000364
NP_001162901.1	gnl|BL_ORD_ID|4360 7227:001108
NP_001162903.1	gnl|BL_ORD_ID|4379 7227:00111b
NP_001162906.1	gnl|BL_ORD_ID|4394 7227:00112a
NP_001162905.1	gnl|BL_ORD_ID|4380 7227:00111c
NP_001162899.1	gnl|BL_ORD_ID|4335 7227:0010ef
NP_001162904.1	gnl|BL_ORD_ID|4380 7227:00111c
NP_001162909.1	gnl|BL_ORD_ID|4416 7227:001140
NP_001162907.1	gnl|BL_ORD_ID|13535 7227:0034df
NP_001162910.1	gnl|BL_ORD_ID|4416 7227:001140
NP_001162912.1	gnl|BL_ORD_ID|2341 7227:000925
NP_001162911.1	gnl|BL_ORD_ID|4416 7227:001140
NP_001162917.2	gnl|BL_ORD_ID|13824 7227:003600
NP_001162918.1	gnl|BL_ORD_ID|13824 7227:003600
NP_001162915.1	gnl|BL_ORD_ID|4461 7227:00116d
NP_001162923.1	gnl|BL_ORD_ID|4515 7227:0011a3
NP_001162922.1	gnl|BL_ORD_ID|4502 7227:001196
NP_001162919.1	gnl|BL_ORD_ID|4491 7227:00118b
NP_001162916.1	gnl|BL_ORD_ID|11234 7227:002be2
NP_001162920.1	gnl|BL_ORD_ID|4491 7227:00118b
NP_001162914.2	gnl|BL_ORD_ID|11998 7227:002ede
NP_001162924.1	gnl|BL_ORD_ID|4515 7227:0011a3
NP_001162926.1	gnl|BL_ORD_ID|4515 7227:0011a3
NP_001162927.1	gnl|BL_ORD_ID|4515 7227:0011a3
NP_001162925.1	gnl|BL_ORD_ID|4515 7227:0011a3
NP_001162928.1	gnl|BL_ORD_ID|4515 7227:0011a3
NP_001162929.1	gnl|BL_ORD_ID|4521 7227:0011a9
NP_001162932.1	gnl|BL_ORD_ID|73 7227:000049
NP_001162934.1	gnl|BL_ORD_ID|11973 7227:002ec5
NP_001162933.1	gnl|BL_ORD_ID|2279 7227:0008e7
NP_001162930.1	gnl|BL_ORD_ID|73 7227:000049
NP_001162935.1	gnl|BL_ORD_ID|4573 7227:0011dd
NP_001162938.1	gnl|BL_ORD_ID|4580 7227:0011e4
NP_001162936.1	gnl|BL_ORD_ID|4573 7227:0011dd
NP_001162939.2	gnl|BL_ORD_ID|4581 7227:0011e5
NP_001162940.3	gnl|BL_ORD_ID|13889 7227:003641
NP_001162941.1	gnl|BL_ORD_ID|11814 7227:002e26
NP_001162937.2	gnl|BL_ORD_ID|4573 7227:0011dd
NP_001162942.1	gnl|BL_ORD_ID|11814 7227:002e26
NP_001162948.1	gnl|BL_ORD_ID|4630 7227:001216
NP_001162945.3	gnl|BL_ORD_ID|12876 7227:00324c
NP_001162946.1	gnl|BL_ORD_ID|2229 7227:0008b5
NP_001162954.1	gnl|BL_ORD_ID|12415 7227:00307f
NP_001162947.1	gnl|BL_ORD_ID|2229 7227:0008b5
NP_001162953.1	gnl|BL_ORD_ID|12414 7227:00307e
NP_001162955.1	gnl|BL_ORD_ID|12416 7227:003080
NP_001162957.1	gnl|BL_ORD_ID|13608 7227:003528
NP_001162958.1	gnl|BL_ORD_ID|12417 7227:003081
NP_001162956.1	gnl|BL_ORD_ID|4658 7227:001232
NP_001162959.1	gnl|BL_ORD_ID|12418 7227:003082
NP_001162960.1	gnl|BL_ORD_ID|12437 7227:003095
NP_001162964.1	gnl|BL_ORD_ID|12266 7227:002fea
NP_001162962.1	gnl|BL_ORD_ID|10788 7227:002a24
NP_001162965.1	gnl|BL_ORD_ID|12266 7227:002fea
NP_001162952.1	gnl|BL_ORD_ID|13448 7227:003488
NP_001162963.1	gnl|BL_ORD_ID|41 7227:000029
NP_001162966.2	gnl|BL_ORD_ID|4703 7227:00125f
NP_001162967.1	gnl|BL_ORD_ID|4719 7227:00126f
NP_001162971.1	gnl|BL_ORD_ID|13417 7227:003469
NP_001162944.1	gnl|BL_ORD_ID|4617 7227:001209
NP_001162974.1	gnl|BL_ORD_ID|2644 7227:000a54
NP_001162976.1	gnl|BL_ORD_ID|12605 7227:00313d
NP_001162973.2	gnl|BL_ORD_ID|4749 7227:00128d
NP_001162977.1	gnl|BL_ORD_ID|12604 7227:00313c
NP_001162978.1	gnl|BL_ORD_ID|12605 7227:00313d
NP_001162975.1	gnl|BL_ORD_ID|477 7227:0001dd
NP_001162979.1	gnl|BL_ORD_ID|12605 7227:00313d
NP_001162980.1	gnl|BL_ORD_ID|11819 7227:002e2b
NP_001162981.1	gnl|BL_ORD_ID|12606 7227:00313e
NP_001162982.1	gnl|BL_ORD_ID|12419 7227:003083
NP_001162983.1	gnl|BL_ORD_ID|10192 7227:0027d0
NP_001162985.1	gnl|BL_ORD_ID|12394 7227:00306a
NP_001162987.1	gnl|BL_ORD_ID|2670 7227:000a6e
NP_001162988.1	gnl|BL_ORD_ID|2727 7227:000aa7
NP_001162986.1	gnl|BL_ORD_ID|2564 7227:000a04
NP_001162968.1	gnl|BL_ORD_ID|13526 7227:0034d6
NP_001162969.1	gnl|BL_ORD_ID|13526 7227:0034d6
NP_001162990.1	gnl|BL_ORD_ID|13490 7227:0034b2
NP_001162991.1	gnl|BL_ORD_ID|13490 7227:0034b2
NP_001162989.1	gnl|BL_ORD_ID|4781 7227:0012ad
NP_001162994.1	gnl|BL_ORD_ID|12551 7227:003107
NP_001162970.1	gnl|BL_ORD_ID|13526 7227:0034d6
NP_001162999.1	gnl|BL_ORD_ID|1164 7227:00048c
NP_001162992.1	gnl|BL_ORD_ID|13490 7227:0034b2
NP_001162998.1	gnl|BL_ORD_ID|1164 7227:00048c
NP_001163002.1	gnl|BL_ORD_ID|12692 7227:003194
NP_001162997.1	gnl|BL_ORD_ID|1767 7227:0006e7
NP_001163003.1	gnl|BL_ORD_ID|4828 7227:0012dc
NP_001163004.1	gnl|BL_ORD_ID|12638 7227:00315e
NP_001162996.2	gnl|BL_ORD_ID|1767 7227:0006e7
NP_001163005.1	gnl|BL_ORD_ID|203 7227:0000cb
NP_001163009.2	gnl|BL_ORD_ID|13212 7227:00339c
NP_001163010.1	gnl|BL_ORD_ID|12689 7227:003191
NP_001163011.1	gnl|BL_ORD_ID|12459 7227:0030ab
NP_001163012.2	gnl|BL_ORD_ID|350 7227:00015e
NP_001163000.1	gnl|BL_ORD_ID|12521 7227:0030e9
NP_001163013.1	gnl|BL_ORD_ID|4899 7227:001323
NP_001163007.1	gnl|BL_ORD_ID|4840 7227:0012e8
NP_001163006.1	gnl|BL_ORD_ID|4840 7227:0012e8
NP_001163015.1	gnl|BL_ORD_ID|4901 7227:001325
NP_001163014.1	gnl|BL_ORD_ID|4900 7227:001324
NP_001163001.1	gnl|BL_ORD_ID|12521 7227:0030e9
NP_001163017.1	gnl|BL_ORD_ID|4935 7227:001347
NP_001163016.1	gnl|BL_ORD_ID|4915 7227:001333
NP_001163019.1	gnl|BL_ORD_ID|13449 7227:003489
NP_001163018.1	gnl|BL_ORD_ID|4935 7227:001347
NP_001163020.1	gnl|BL_ORD_ID|611 7227:000263
NP_001163022.1	gnl|BL_ORD_ID|10755 7227:002a03
NP_001163021.1	gnl|BL_ORD_ID|1579 7227:00062b
NP_001163023.1	gnl|BL_ORD_ID|12639 7227:00315f
NP_001163027.1	gnl|BL_ORD_ID|4993 7227:001381
NP_001163026.1	gnl|BL_ORD_ID|4986 7227:00137a
NP_001163029.1	gnl|BL_ORD_ID|4998 7227:001386
NP_001163030.1	gnl|BL_ORD_ID|995 7227:0003e3
NP_001163031.1	gnl|BL_ORD_ID|10720 7227:0029e0
NP_001163028.1	gnl|BL_ORD_ID|1917 7227:00077d
NP_001163032.1	gnl|BL_ORD_ID|5006 7227:00138e
NP_001163035.1	gnl|BL_ORD_ID|5006 7227:00138e
NP_001163033.1	gnl|BL_ORD_ID|5006 7227:00138e
NP_001163034.1	gnl|BL_ORD_ID|5006 7227:00138e
NP_001163040.1	gnl|BL_ORD_ID|10719 7227:0029df
NP_001163036.1	gnl|BL_ORD_ID|5006 7227:00138e
NP_001163037.1	gnl|BL_ORD_ID|5006 7227:00138e
NP_001163041.1	gnl|BL_ORD_ID|12139 7227:002f6b
NP_001163024.1	gnl|BL_ORD_ID|1431 7227:000597
NP_001163043.1	gnl|BL_ORD_ID|12624 7227:003150
NP_001163038.1	gnl|BL_ORD_ID|5006 7227:00138e
NP_001163039.1	gnl|BL_ORD_ID|5006 7227:00138e
NP_001163042.1	gnl|BL_ORD_ID|10715 7227:0029db
NP_001163051.1	gnl|BL_ORD_ID|12572 7227:00311c
NP_001163055.1	gnl|BL_ORD_ID|5039 7227:0013af
NP_001163052.1	gnl|BL_ORD_ID|2297 7227:0008f9
NP_001163053.1	gnl|BL_ORD_ID|2297 7227:0008f9
NP_001163054.1	gnl|BL_ORD_ID|2297 7227:0008f9
NP_001163057.1	gnl|BL_ORD_ID|12431 7227:00308f
NP_001163056.1	gnl|BL_ORD_ID|12431 7227:00308f
NP_001163058.1	gnl|BL_ORD_ID|13904 7227:003650
NP_001163059.1	gnl|BL_ORD_ID|13904 7227:003650
NP_001163062.1	gnl|BL_ORD_ID|5074 7227:0013d2
NP_001163060.1	gnl|BL_ORD_ID|5057 7227:0013c1
NP_001163063.1	gnl|BL_ORD_ID|5080 7227:0013d8
NP_001163067.1	gnl|BL_ORD_ID|2800 7227:000af0
NP_001163061.1	gnl|BL_ORD_ID|170 7227:0000aa
NP_001163065.1	gnl|BL_ORD_ID|1097 7227:000449
NP_001163066.1	gnl|BL_ORD_ID|1097 7227:000449
NP_001163069.1	gnl|BL_ORD_ID|10330 7227:00285a
NP_001163072.1	gnl|BL_ORD_ID|5129 7227:001409
NP_001163074.1	gnl|BL_ORD_ID|727 7227:0002d7
NP_001163073.2	gnl|BL_ORD_ID|727 7227:0002d7
NP_001163075.1	gnl|BL_ORD_ID|5151 7227:00141f
NP_001163078.1	gnl|BL_ORD_ID|13235 7227:0033b3
NP_001163076.1	gnl|BL_ORD_ID|5151 7227:00141f
NP_001163077.2	gnl|BL_ORD_ID|5151 7227:00141f
NP_001163080.1	gnl|BL_ORD_ID|2367 7227:00093f
NP_001163079.1	gnl|BL_ORD_ID|5170 7227:001432
NP_001163068.1	gnl|BL_ORD_ID|11439 7227:002caf
NP_001163084.1	gnl|BL_ORD_ID|5180 7227:00143c
NP_001163086.1	gnl|BL_ORD_ID|12470 7227:0030b6
NP_001163085.1	gnl|BL_ORD_ID|10401 7227:0028a1
NP_001163064.1	gnl|BL_ORD_ID|1097 7227:000449
NP_001163087.1	gnl|BL_ORD_ID|12470 7227:0030b6
NP_001163088.1	gnl|BL_ORD_ID|10391 7227:002897
NP_001163091.1	gnl|BL_ORD_ID|12668 7227:00317c
NP_001163089.2	gnl|BL_ORD_ID|13883 7227:00363b
NP_001163092.1	gnl|BL_ORD_ID|1183 7227:00049f
NP_001163082.1	gnl|BL_ORD_ID|1728 7227:0006c0
NP_001163093.1	gnl|BL_ORD_ID|1255 7227:0004e7
NP_001163083.1	gnl|BL_ORD_ID|1728 7227:0006c0
NP_001163081.1	gnl|BL_ORD_ID|1728 7227:0006c0
NP_001163096.1	gnl|BL_ORD_ID|11802 7227:002e1a
NP_001163095.1	gnl|BL_ORD_ID|1779 7227:0006f3
NP_001163097.1	gnl|BL_ORD_ID|11802 7227:002e1a
NP_001163100.1	gnl|BL_ORD_ID|12510 7227:0030de
NP_001163090.1	gnl|BL_ORD_ID|5211 7227:00145b
NP_001163102.1	gnl|BL_ORD_ID|9673 7227:0025c9
NP_001163103.1	gnl|BL_ORD_ID|2483 7227:0009b3
NP_001163104.1	gnl|BL_ORD_ID|5306 7227:0014ba
NP_001163099.1	gnl|BL_ORD_ID|12005 7227:002ee5
NP_001163108.1	gnl|BL_ORD_ID|1104 7227:000450
NP_001163105.1	gnl|BL_ORD_ID|10248 7227:002808
NP_001163106.1	gnl|BL_ORD_ID|10248 7227:002808
NP_001163111.1	gnl|BL_ORD_ID|12875 7227:00324b
NP_001163112.1	gnl|BL_ORD_ID|12875 7227:00324b
NP_001163110.1	gnl|BL_ORD_ID|5335 7227:0014d7
NP_001163116.1	gnl|BL_ORD_ID|5375 7227:0014ff
NP_001163114.1	gnl|BL_ORD_ID|5368 7227:0014f8
NP_001163120.1	gnl|BL_ORD_ID|12448 7227:0030a0
NP_001163119.1	gnl|BL_ORD_ID|10134 7227:002796
NP_001163121.1	gnl|BL_ORD_ID|12485 7227:0030c5
NP_001163118.1	gnl|BL_ORD_ID|5414 7227:001526
NP_001163124.1	gnl|BL_ORD_ID|5444 7227:001544
NP_001163122.1	gnl|BL_ORD_ID|12607 7227:00313f
NP_001163113.1	gnl|BL_ORD_ID|2037 7227:0007f5
NP_001163123.1	gnl|BL_ORD_ID|12607 7227:00313f
NP_001163125.1	gnl|BL_ORD_ID|5463 7227:001557
NP_001163126.1	gnl|BL_ORD_ID|5464 7227:001558
NP_001163127.1	gnl|BL_ORD_ID|5470 7227:00155e
NP_001163128.1	gnl|BL_ORD_ID|12807 7227:003207
NP_001163131.1	gnl|BL_ORD_ID|5512 7227:001588
NP_001163130.1	gnl|BL_ORD_ID|12794 7227:0031fa
NP_001163133.1	gnl|BL_ORD_ID|13575 7227:003507
NP_001163129.1	gnl|BL_ORD_ID|12794 7227:0031fa
NP_001163132.1	gnl|BL_ORD_ID|799 7227:00031f
NP_001163137.1	gnl|BL_ORD_ID|11304 7227:002c28
NP_001163138.1	gnl|BL_ORD_ID|11304 7227:002c28
NP_001163139.1	gnl|BL_ORD_ID|11304 7227:002c28
NP_001163135.1	gnl|BL_ORD_ID|12388 7227:003064
NP_001163140.1	gnl|BL_ORD_ID|5528 7227:001598
NP_001163141.1	gnl|BL_ORD_ID|1350 7227:000546
NP_001163098.1	gnl|BL_ORD_ID|12308 7227:003014
NP_001163144.1	gnl|BL_ORD_ID|2021 7227:0007e5
NP_001163142.1	gnl|BL_ORD_ID|5551 7227:0015af
NP_001163145.1	gnl|BL_ORD_ID|5556 7227:0015b4
NP_001163143.1	gnl|BL_ORD_ID|5552 7227:0015b0
NP_001163146.1	gnl|BL_ORD_ID|5556 7227:0015b4
NP_001163151.1	gnl|BL_ORD_ID|5628 7227:0015fc
NP_001163152.1	gnl|BL_ORD_ID|10007 7227:002717
NP_001163148.1	gnl|BL_ORD_ID|1338 7227:00053a
NP_001163147.1	gnl|BL_ORD_ID|1338 7227:00053a
NP_001163150.1	gnl|BL_ORD_ID|1338 7227:00053a
NP_001163149.1	gnl|BL_ORD_ID|1338 7227:00053a
