XP_012521284.1	gnl|BL_ORD_ID|8850 307658:002292
XP_012526482.1	gnl|BL_ORD_ID|11991 307658:002ed7
XP_012526483.1	gnl|BL_ORD_ID|15324 307658:003bdc
XP_012526484.1	gnl|BL_ORD_ID|15325 307658:003bdd
XP_012526489.1	gnl|BL_ORD_ID|20256 307658:004f20
XP_012526488.1	gnl|BL_ORD_ID|14381 307658:00382d
XP_012526490.1	gnl|BL_ORD_ID|2 307658:000002
XP_012526487.1	gnl|BL_ORD_ID|14380 307658:00382c
XP_012526486.1	gnl|BL_ORD_ID|14380 307658:00382c
XP_012526485.1	gnl|BL_ORD_ID|14380 307658:00382c
XP_012526495.1	gnl|BL_ORD_ID|6276 307658:001884
XP_012526494.1	gnl|BL_ORD_ID|9692 307658:0025dc
XP_012526491.1	gnl|BL_ORD_ID|807 307658:000327
XP_012526493.1	gnl|BL_ORD_ID|6275 307658:001883
XP_012526492.1	gnl|BL_ORD_ID|6275 307658:001883
XP_012526496.1	gnl|BL_ORD_ID|6277 307658:001885
XP_012526498.1	gnl|BL_ORD_ID|6279 307658:001887
XP_012526497.1	gnl|BL_ORD_ID|6278 307658:001886
XP_012526499.1	gnl|BL_ORD_ID|6279 307658:001887
XP_012526500.1	gnl|BL_ORD_ID|6279 307658:001887
XP_012526501.1	gnl|BL_ORD_ID|6279 307658:001887
XP_012526502.1	gnl|BL_ORD_ID|6280 307658:001888
XP_012526503.1	gnl|BL_ORD_ID|6280 307658:001888
XP_012526505.1	gnl|BL_ORD_ID|6281 307658:001889
XP_012526506.1	gnl|BL_ORD_ID|6281 307658:001889
XP_012526507.1	gnl|BL_ORD_ID|6281 307658:001889
XP_012526509.1	gnl|BL_ORD_ID|6281 307658:001889
XP_012526508.1	gnl|BL_ORD_ID|10365 307658:00287d
XP_012526504.1	gnl|BL_ORD_ID|6280 307658:001888
XP_012526511.1	gnl|BL_ORD_ID|6282 307658:00188a
XP_012526510.1	gnl|BL_ORD_ID|6282 307658:00188a
XP_012526512.1	gnl|BL_ORD_ID|6283 307658:00188b
XP_012526513.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526515.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526514.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526516.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526517.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526518.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526522.1	gnl|BL_ORD_ID|12898 307658:003262
XP_012526519.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526521.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526520.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526523.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526524.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526528.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526529.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526525.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526530.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526526.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526527.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526531.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526532.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526533.1	gnl|BL_ORD_ID|12898 307658:003262
XP_012526534.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526535.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526538.1	gnl|BL_ORD_ID|8488 307658:002128
XP_012526537.1	gnl|BL_ORD_ID|8488 307658:002128
XP_012526539.1	gnl|BL_ORD_ID|8488 307658:002128
XP_012526540.1	gnl|BL_ORD_ID|8488 307658:002128
XP_012526542.1	gnl|BL_ORD_ID|8490 307658:00212a
XP_012526541.1	gnl|BL_ORD_ID|8489 307658:002129
XP_012526543.1	gnl|BL_ORD_ID|12898 307658:003262
XP_012526544.1	gnl|BL_ORD_ID|8491 307658:00212b
XP_012526546.1	gnl|BL_ORD_ID|8790 307658:002256
XP_012526545.1	gnl|BL_ORD_ID|10255 307658:00280f
XP_012526536.1	gnl|BL_ORD_ID|8487 307658:002127
XP_012526547.1	gnl|BL_ORD_ID|13140 307658:003354
XP_012526549.1	gnl|BL_ORD_ID|502 307658:0001f6
XP_012526548.1	gnl|BL_ORD_ID|9356 307658:00248c
XP_012526550.1	gnl|BL_ORD_ID|14937 307658:003a59
XP_012526551.1	gnl|BL_ORD_ID|14937 307658:003a59
XP_012526553.1	gnl|BL_ORD_ID|14938 307658:003a5a
XP_012526552.1	gnl|BL_ORD_ID|14937 307658:003a59
XP_012526554.1	gnl|BL_ORD_ID|12899 307658:003263
XP_012526555.1	gnl|BL_ORD_ID|14938 307658:003a5a
XP_012526557.1	gnl|BL_ORD_ID|14938 307658:003a5a
XP_012526558.1	gnl|BL_ORD_ID|14939 307658:003a5b
XP_012526556.1	gnl|BL_ORD_ID|14938 307658:003a5a
XP_012526559.1	gnl|BL_ORD_ID|14939 307658:003a5b
XP_012526560.1	gnl|BL_ORD_ID|14939 307658:003a5b
XP_012526565.1	gnl|BL_ORD_ID|19421 307658:004bdd
XP_012526564.1	gnl|BL_ORD_ID|12899 307658:003263
XP_012526566.1	gnl|BL_ORD_ID|8738 307658:002222
XP_012526561.1	gnl|BL_ORD_ID|19420 307658:004bdc
XP_012526563.1	gnl|BL_ORD_ID|19420 307658:004bdc
XP_012526562.1	gnl|BL_ORD_ID|19420 307658:004bdc
XP_012526567.1	gnl|BL_ORD_ID|8738 307658:002222
XP_012526568.1	gnl|BL_ORD_ID|8738 307658:002222
XP_012526572.1	gnl|BL_ORD_ID|12899 307658:003263
XP_012526571.1	gnl|BL_ORD_ID|12377 307658:003059
XP_012526574.1	gnl|BL_ORD_ID|12378 307658:00305a
XP_012526569.1	gnl|BL_ORD_ID|12376 307658:003058
XP_012526570.1	gnl|BL_ORD_ID|12376 307658:003058
XP_012526573.1	gnl|BL_ORD_ID|12378 307658:00305a
XP_012526575.1	gnl|BL_ORD_ID|12378 307658:00305a
XP_012526580.1	gnl|BL_ORD_ID|12380 307658:00305c
XP_012526577.1	gnl|BL_ORD_ID|12378 307658:00305a
XP_012526579.1	gnl|BL_ORD_ID|12379 307658:00305b
XP_012526576.1	gnl|BL_ORD_ID|12378 307658:00305a
XP_012526578.1	gnl|BL_ORD_ID|12378 307658:00305a
XP_012526581.1	gnl|BL_ORD_ID|12380 307658:00305c
XP_012526582.1	gnl|BL_ORD_ID|17272 307658:004378
XP_012526585.1	gnl|BL_ORD_ID|19058 307658:004a72
XP_012526583.1	gnl|BL_ORD_ID|17272 307658:004378
XP_012526584.1	gnl|BL_ORD_ID|17272 307658:004378
XP_012526588.1	gnl|BL_ORD_ID|1837 307658:00072d
XP_012526587.1	gnl|BL_ORD_ID|2519 307658:0009d7
XP_012526586.1	gnl|BL_ORD_ID|12900 307658:003264
XP_012526589.1	gnl|BL_ORD_ID|10021 307658:002725
XP_012526590.1	gnl|BL_ORD_ID|15148 307658:003b2c
XP_012526591.1	gnl|BL_ORD_ID|15148 307658:003b2c
XP_012526592.1	gnl|BL_ORD_ID|15148 307658:003b2c
XP_012526595.1	gnl|BL_ORD_ID|12900 307658:003264
XP_012526594.1	gnl|BL_ORD_ID|12837 307658:003225
XP_012526593.1	gnl|BL_ORD_ID|12837 307658:003225
XP_012526596.1	gnl|BL_ORD_ID|12838 307658:003226
XP_012526597.1	gnl|BL_ORD_ID|12838 307658:003226
XP_012526598.1	gnl|BL_ORD_ID|12839 307658:003227
XP_012526599.1	gnl|BL_ORD_ID|12840 307658:003228
XP_012526600.1	gnl|BL_ORD_ID|12840 307658:003228
XP_012526604.1	gnl|BL_ORD_ID|12842 307658:00322a
XP_012526603.1	gnl|BL_ORD_ID|12900 307658:003264
XP_012526601.1	gnl|BL_ORD_ID|12841 307658:003229
XP_012526602.1	gnl|BL_ORD_ID|12841 307658:003229
XP_012526605.1	gnl|BL_ORD_ID|18292 307658:004774
XP_012526608.1	gnl|BL_ORD_ID|9009 307658:002331
XP_012526607.1	gnl|BL_ORD_ID|8628 307658:0021b4
XP_012526606.1	gnl|BL_ORD_ID|18292 307658:004774
XP_012526609.1	gnl|BL_ORD_ID|12900 307658:003264
XP_012526610.1	gnl|BL_ORD_ID|13174 307658:003376
XP_012526611.1	gnl|BL_ORD_ID|13174 307658:003376
XP_012526612.1	gnl|BL_ORD_ID|13175 307658:003377
XP_012526613.1	gnl|BL_ORD_ID|13176 307658:003378
XP_012526614.1	gnl|BL_ORD_ID|15076 307658:003ae4
XP_012526616.1	gnl|BL_ORD_ID|17859 307658:0045c3
XP_012526615.1	gnl|BL_ORD_ID|17858 307658:0045c2
XP_012526617.1	gnl|BL_ORD_ID|18944 307658:004a00
XP_012526618.1	gnl|BL_ORD_ID|19585 307658:004c81
XP_012526619.1	gnl|BL_ORD_ID|19585 307658:004c81
XP_012526620.1	gnl|BL_ORD_ID|19585 307658:004c81
XP_012526623.1	gnl|BL_ORD_ID|19154 307658:004ad2
XP_012526621.1	gnl|BL_ORD_ID|12901 307658:003265
XP_012526622.1	gnl|BL_ORD_ID|20480 307658:005000
XP_012526624.1	gnl|BL_ORD_ID|17273 307658:004379
XP_012526629.1	gnl|BL_ORD_ID|12901 307658:003265
XP_012526626.1	gnl|BL_ORD_ID|20612 307658:005084
XP_012526627.1	gnl|BL_ORD_ID|234 307658:0000ea
XP_012526628.1	gnl|BL_ORD_ID|13140 307658:003354
XP_012526630.1	gnl|BL_ORD_ID|8707 307658:002203
XP_012526634.1	gnl|BL_ORD_ID|13970 307658:003692
XP_012526635.1	gnl|BL_ORD_ID|13971 307658:003693
XP_012526633.1	gnl|BL_ORD_ID|13969 307658:003691
XP_012526632.1	gnl|BL_ORD_ID|13969 307658:003691
XP_012526631.1	gnl|BL_ORD_ID|13968 307658:003690
XP_012526625.1	gnl|BL_ORD_ID|18332 307658:00479c
XP_012526637.1	gnl|BL_ORD_ID|13973 307658:003695
XP_012526636.1	gnl|BL_ORD_ID|13972 307658:003694
XP_012526640.1	gnl|BL_ORD_ID|12902 307658:003266
XP_012526639.1	gnl|BL_ORD_ID|239 307658:0000ef
XP_012526641.1	gnl|BL_ORD_ID|9704 307658:0025e8
XP_012526638.1	gnl|BL_ORD_ID|16516 307658:004084
XP_012526643.1	gnl|BL_ORD_ID|12360 307658:003048
XP_012526642.1	gnl|BL_ORD_ID|12360 307658:003048
XP_012526644.1	gnl|BL_ORD_ID|12361 307658:003049
XP_012526645.1	gnl|BL_ORD_ID|12362 307658:00304a
XP_012526646.1	gnl|BL_ORD_ID|12363 307658:00304b
XP_012526648.1	gnl|BL_ORD_ID|12364 307658:00304c
XP_012526649.1	gnl|BL_ORD_ID|12365 307658:00304d
XP_012526647.1	gnl|BL_ORD_ID|12363 307658:00304b
XP_012526650.1	gnl|BL_ORD_ID|16226 307658:003f62
XP_012526651.1	gnl|BL_ORD_ID|12903 307658:003267
XP_012526653.1	gnl|BL_ORD_ID|16227 307658:003f63
XP_012526652.1	gnl|BL_ORD_ID|16227 307658:003f63
XP_012526655.1	gnl|BL_ORD_ID|16228 307658:003f64
XP_012526654.1	gnl|BL_ORD_ID|16228 307658:003f64
XP_012526656.1	gnl|BL_ORD_ID|16229 307658:003f65
XP_012526657.1	gnl|BL_ORD_ID|18353 307658:0047b1
XP_012526658.1	gnl|BL_ORD_ID|20562 307658:005052
XP_012526659.1	gnl|BL_ORD_ID|12013 307658:002eed
XP_012526661.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526663.1	gnl|BL_ORD_ID|19809 307658:004d61
XP_012526662.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526660.1	gnl|BL_ORD_ID|20520 307658:005028
XP_012526665.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526664.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526667.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526666.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526668.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526671.1	gnl|BL_ORD_ID|17033 307658:004289
XP_012526670.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526673.1	gnl|BL_ORD_ID|944 307658:0003b0
XP_012526669.1	gnl|BL_ORD_ID|17032 307658:004288
XP_012526672.1	gnl|BL_ORD_ID|17344 307658:0043c0
XP_012526676.1	gnl|BL_ORD_ID|9949 307658:0026dd
XP_012526674.1	gnl|BL_ORD_ID|16087 307658:003ed7
XP_012526675.1	gnl|BL_ORD_ID|8840 307658:002288
XP_012526677.1	gnl|BL_ORD_ID|15960 307658:003e58
XP_012526678.1	gnl|BL_ORD_ID|15960 307658:003e58
XP_012526679.1	gnl|BL_ORD_ID|15962 307658:003e5a
XP_012526681.1	gnl|BL_ORD_ID|192 307658:0000c0
XP_012526680.1	gnl|BL_ORD_ID|19451 307658:004bfb
XP_012526684.1	gnl|BL_ORD_ID|11853 307658:002e4d
XP_012526686.1	gnl|BL_ORD_ID|15516 307658:003c9c
XP_012526685.1	gnl|BL_ORD_ID|11854 307658:002e4e
XP_012526687.1	gnl|BL_ORD_ID|11855 307658:002e4f
XP_012526688.1	gnl|BL_ORD_ID|11856 307658:002e50
XP_012526682.1	gnl|BL_ORD_ID|11852 307658:002e4c
XP_012526689.1	gnl|BL_ORD_ID|11857 307658:002e51
XP_012526691.1	gnl|BL_ORD_ID|19323 307658:004b7b
XP_012526683.1	gnl|BL_ORD_ID|11852 307658:002e4c
XP_012526690.1	gnl|BL_ORD_ID|18580 307658:004894
XP_012526693.1	gnl|BL_ORD_ID|8546 307658:002162
XP_012526692.1	gnl|BL_ORD_ID|19990 307658:004e16
XP_012526694.1	gnl|BL_ORD_ID|8546 307658:002162
XP_012526696.1	gnl|BL_ORD_ID|17965 307658:00462d
XP_012526695.1	gnl|BL_ORD_ID|8546 307658:002162
XP_012526697.1	gnl|BL_ORD_ID|17965 307658:00462d
XP_012526698.1	gnl|BL_ORD_ID|15517 307658:003c9d
XP_012526699.1	gnl|BL_ORD_ID|16862 307658:0041de
XP_012526701.1	gnl|BL_ORD_ID|9873 307658:002691
XP_012526702.1	gnl|BL_ORD_ID|684 307658:0002ac
XP_012526700.1	gnl|BL_ORD_ID|16862 307658:0041de
XP_012526703.1	gnl|BL_ORD_ID|9933 307658:0026cd
XP_012526704.1	gnl|BL_ORD_ID|9934 307658:0026ce
XP_012526705.1	gnl|BL_ORD_ID|13140 307658:003354
XP_012526706.1	gnl|BL_ORD_ID|10556 307658:00293c
XP_012526708.1	gnl|BL_ORD_ID|10730 307658:0029ea
XP_012526707.1	gnl|BL_ORD_ID|10730 307658:0029ea
XP_012526709.1	gnl|BL_ORD_ID|15518 307658:003c9e
XP_012526710.1	gnl|BL_ORD_ID|18035 307658:004673
XP_012526711.1	gnl|BL_ORD_ID|18035 307658:004673
XP_012526713.1	gnl|BL_ORD_ID|18037 307658:004675
XP_012526712.1	gnl|BL_ORD_ID|18036 307658:004674
XP_012526714.1	gnl|BL_ORD_ID|18038 307658:004676
XP_012526715.1	gnl|BL_ORD_ID|18039 307658:004677
XP_012526716.1	gnl|BL_ORD_ID|18040 307658:004678
XP_012526717.1	gnl|BL_ORD_ID|15518 307658:003c9e
XP_012526718.1	gnl|BL_ORD_ID|18041 307658:004679
XP_012526720.1	gnl|BL_ORD_ID|18043 307658:00467b
XP_012526721.1	gnl|BL_ORD_ID|9266 307658:002432
XP_012526719.1	gnl|BL_ORD_ID|18042 307658:00467a
XP_012526723.1	gnl|BL_ORD_ID|13108 307658:003334
XP_012526722.1	gnl|BL_ORD_ID|13107 307658:003333
XP_012526726.1	gnl|BL_ORD_ID|13110 307658:003336
XP_012526725.1	gnl|BL_ORD_ID|13109 307658:003335
XP_012526727.1	gnl|BL_ORD_ID|13110 307658:003336
XP_012526724.1	gnl|BL_ORD_ID|13108 307658:003334
XP_012526729.1	gnl|BL_ORD_ID|13111 307658:003337
XP_012526732.1	gnl|BL_ORD_ID|17367 307658:0043d7
XP_012526728.1	gnl|BL_ORD_ID|15519 307658:003c9f
XP_012526733.1	gnl|BL_ORD_ID|17368 307658:0043d8
XP_012526730.1	gnl|BL_ORD_ID|17360 307658:0043d0
XP_012526734.1	gnl|BL_ORD_ID|17368 307658:0043d8
XP_012526731.1	gnl|BL_ORD_ID|17361 307658:0043d1
XP_012526735.1	gnl|BL_ORD_ID|17368 307658:0043d8
XP_012526738.1	gnl|BL_ORD_ID|17369 307658:0043d9
XP_012526736.1	gnl|BL_ORD_ID|17368 307658:0043d8
XP_012526737.1	gnl|BL_ORD_ID|15519 307658:003c9f
XP_012526741.1	gnl|BL_ORD_ID|19026 307658:004a52
XP_012526742.1	gnl|BL_ORD_ID|19026 307658:004a52
XP_012526739.1	gnl|BL_ORD_ID|19025 307658:004a51
XP_012526743.1	gnl|BL_ORD_ID|750 307658:0002ee
XP_012526740.1	gnl|BL_ORD_ID|19025 307658:004a51
XP_012526744.1	gnl|BL_ORD_ID|8333 307658:00208d
XP_012526745.1	gnl|BL_ORD_ID|16754 307658:004172
XP_012526746.1	gnl|BL_ORD_ID|16755 307658:004173
XP_012526748.1	gnl|BL_ORD_ID|19792 307658:004d50
XP_012526747.1	gnl|BL_ORD_ID|20261 307658:004f25
XP_012526749.1	gnl|BL_ORD_ID|20261 307658:004f25
XP_012526750.1	gnl|BL_ORD_ID|20261 307658:004f25
XP_012526751.1	gnl|BL_ORD_ID|20261 307658:004f25
XP_012526753.1	gnl|BL_ORD_ID|20261 307658:004f25
XP_012526755.1	gnl|BL_ORD_ID|16006 307658:003e86
XP_012526752.1	gnl|BL_ORD_ID|20261 307658:004f25
XP_012526756.1	gnl|BL_ORD_ID|16006 307658:003e86
XP_012526757.1	gnl|BL_ORD_ID|16006 307658:003e86
XP_012526754.1	gnl|BL_ORD_ID|16005 307658:003e85
XP_012526759.1	gnl|BL_ORD_ID|16006 307658:003e86
XP_012526758.1	gnl|BL_ORD_ID|19792 307658:004d50
XP_012526760.1	gnl|BL_ORD_ID|17818 307658:00459a
XP_012526763.1	gnl|BL_ORD_ID|17818 307658:00459a
XP_012526761.1	gnl|BL_ORD_ID|17818 307658:00459a
XP_012526762.1	gnl|BL_ORD_ID|17818 307658:00459a
XP_012526764.1	gnl|BL_ORD_ID|6218 307658:00184a
XP_012526765.1	gnl|BL_ORD_ID|11688 307658:002da8
XP_012526770.1	gnl|BL_ORD_ID|11690 307658:002daa
XP_012526766.1	gnl|BL_ORD_ID|11688 307658:002da8
XP_012526767.1	gnl|BL_ORD_ID|11688 307658:002da8
XP_012526769.1	gnl|BL_ORD_ID|11689 307658:002da9
XP_012526768.1	gnl|BL_ORD_ID|11688 307658:002da8
XP_012526771.1	gnl|BL_ORD_ID|10575 307658:00294f
XP_012526773.1	gnl|BL_ORD_ID|18938 307658:0049fa
XP_012526772.1	gnl|BL_ORD_ID|20257 307658:004f21
XP_012526778.1	gnl|BL_ORD_ID|12855 307658:003237
XP_012526779.1	gnl|BL_ORD_ID|12856 307658:003238
XP_012526774.1	gnl|BL_ORD_ID|12854 307658:003236
XP_012526777.1	gnl|BL_ORD_ID|12854 307658:003236
XP_012526775.1	gnl|BL_ORD_ID|12854 307658:003236
XP_012526776.1	gnl|BL_ORD_ID|12854 307658:003236
XP_012526782.1	gnl|BL_ORD_ID|12858 307658:00323a
XP_012526781.1	gnl|BL_ORD_ID|12858 307658:00323a
XP_012526783.1	gnl|BL_ORD_ID|12858 307658:00323a
XP_012526785.1	gnl|BL_ORD_ID|12858 307658:00323a
XP_012526786.1	gnl|BL_ORD_ID|12859 307658:00323b
XP_012526780.1	gnl|BL_ORD_ID|12857 307658:003239
XP_012526784.1	gnl|BL_ORD_ID|10583 307658:002957
XP_012526788.1	gnl|BL_ORD_ID|12859 307658:00323b
XP_012526787.1	gnl|BL_ORD_ID|12859 307658:00323b
XP_012526789.1	gnl|BL_ORD_ID|12859 307658:00323b
XP_012526790.1	gnl|BL_ORD_ID|12859 307658:00323b
XP_012526791.1	gnl|BL_ORD_ID|12860 307658:00323c
XP_012526792.1	gnl|BL_ORD_ID|16109 307658:003eed
XP_012526793.1	gnl|BL_ORD_ID|16109 307658:003eed
XP_012526794.1	gnl|BL_ORD_ID|14883 307658:003a23
XP_012526797.1	gnl|BL_ORD_ID|3218 307658:000c92
XP_012526795.1	gnl|BL_ORD_ID|14883 307658:003a23
XP_012526799.1	gnl|BL_ORD_ID|19329 307658:004b81
XP_012526796.1	gnl|BL_ORD_ID|14883 307658:003a23
XP_012526798.1	gnl|BL_ORD_ID|14883 307658:003a23
XP_012526800.1	gnl|BL_ORD_ID|19329 307658:004b81
XP_012526801.1	gnl|BL_ORD_ID|9163 307658:0023cb
XP_012526804.1	gnl|BL_ORD_ID|14242 307658:0037a2
XP_012526802.1	gnl|BL_ORD_ID|14241 307658:0037a1
XP_012526803.1	gnl|BL_ORD_ID|14241 307658:0037a1
XP_012526805.1	gnl|BL_ORD_ID|14242 307658:0037a2
XP_012526806.1	gnl|BL_ORD_ID|14243 307658:0037a3
XP_012526808.1	gnl|BL_ORD_ID|14495 307658:00389f
XP_012526807.1	gnl|BL_ORD_ID|14494 307658:00389e
XP_012526810.1	gnl|BL_ORD_ID|14495 307658:00389f
XP_012526811.1	gnl|BL_ORD_ID|14496 307658:0038a0
XP_012526809.1	gnl|BL_ORD_ID|8342 307658:002096
XP_012526812.1	gnl|BL_ORD_ID|14496 307658:0038a0
XP_012526814.1	gnl|BL_ORD_ID|14497 307658:0038a1
XP_012526815.1	gnl|BL_ORD_ID|14498 307658:0038a2
XP_012526813.1	gnl|BL_ORD_ID|14496 307658:0038a0
XP_012526817.1	gnl|BL_ORD_ID|17906 307658:0045f2
XP_012526818.1	gnl|BL_ORD_ID|17906 307658:0045f2
XP_012526816.1	gnl|BL_ORD_ID|17526 307658:004476
XP_012526819.1	gnl|BL_ORD_ID|19575 307658:004c77
XP_012526821.1	gnl|BL_ORD_ID|19769 307658:004d39
XP_012526820.1	gnl|BL_ORD_ID|14824 307658:0039e8
XP_012526826.1	gnl|BL_ORD_ID|13696 307658:003580
XP_012526823.1	gnl|BL_ORD_ID|13695 307658:00357f
XP_012526822.1	gnl|BL_ORD_ID|13695 307658:00357f
XP_012526825.1	gnl|BL_ORD_ID|13695 307658:00357f
XP_012526824.1	gnl|BL_ORD_ID|13695 307658:00357f
XP_012526830.1	gnl|BL_ORD_ID|19045 307658:004a65
XP_012526828.1	gnl|BL_ORD_ID|18129 307658:0046d1
XP_012526827.1	gnl|BL_ORD_ID|18129 307658:0046d1
XP_012526831.1	gnl|BL_ORD_ID|19045 307658:004a65
XP_012526832.1	gnl|BL_ORD_ID|14825 307658:0039e9
XP_012526829.1	gnl|BL_ORD_ID|18129 307658:0046d1
XP_012526833.1	gnl|BL_ORD_ID|19045 307658:004a65
XP_012526834.1	gnl|BL_ORD_ID|20051 307658:004e53
XP_012526835.1	gnl|BL_ORD_ID|9897 307658:0026a9
XP_012526838.1	gnl|BL_ORD_ID|11922 307658:002e92
XP_012526836.1	gnl|BL_ORD_ID|11922 307658:002e92
XP_012526837.1	gnl|BL_ORD_ID|11922 307658:002e92
XP_012526839.1	gnl|BL_ORD_ID|11922 307658:002e92
XP_012526844.1	gnl|BL_ORD_ID|14826 307658:0039ea
XP_012526840.1	gnl|BL_ORD_ID|11922 307658:002e92
XP_012526843.1	gnl|BL_ORD_ID|11923 307658:002e93
XP_012526841.1	gnl|BL_ORD_ID|11922 307658:002e92
XP_012526845.1	gnl|BL_ORD_ID|11924 307658:002e94
XP_012526846.1	gnl|BL_ORD_ID|11925 307658:002e95
XP_012526842.1	gnl|BL_ORD_ID|11922 307658:002e92
XP_012526847.1	gnl|BL_ORD_ID|11925 307658:002e95
XP_012526852.1	gnl|BL_ORD_ID|18222 307658:00472e
XP_012526853.1	gnl|BL_ORD_ID|18643 307658:0048d3
XP_012526848.1	gnl|BL_ORD_ID|15883 307658:003e0b
XP_012526849.1	gnl|BL_ORD_ID|15883 307658:003e0b
XP_012526855.1	gnl|BL_ORD_ID|10136 307658:002798
XP_012526851.1	gnl|BL_ORD_ID|15883 307658:003e0b
XP_012526850.1	gnl|BL_ORD_ID|15883 307658:003e0b
XP_012526856.1	gnl|BL_ORD_ID|7665 307658:001df1
XP_012526854.1	gnl|BL_ORD_ID|20245 307658:004f15
XP_012526857.1	gnl|BL_ORD_ID|484 307658:0001e4
XP_012526858.1	gnl|BL_ORD_ID|16869 307658:0041e5
XP_012526859.1	gnl|BL_ORD_ID|16902 307658:004206
XP_012526860.1	gnl|BL_ORD_ID|16902 307658:004206
XP_012526861.1	gnl|BL_ORD_ID|16902 307658:004206
XP_012526864.1	gnl|BL_ORD_ID|16962 307658:004242
XP_012526866.1	gnl|BL_ORD_ID|1655 307658:000677
XP_012526865.1	gnl|BL_ORD_ID|16962 307658:004242
XP_012526862.1	gnl|BL_ORD_ID|16961 307658:004241
XP_012526863.1	gnl|BL_ORD_ID|16961 307658:004241
XP_012526867.1	gnl|BL_ORD_ID|19290 307658:004b5a
XP_012526873.1	gnl|BL_ORD_ID|13944 307658:003678
XP_012526868.1	gnl|BL_ORD_ID|13942 307658:003676
XP_012526872.1	gnl|BL_ORD_ID|13943 307658:003677
XP_012526870.1	gnl|BL_ORD_ID|13942 307658:003676
XP_012526871.1	gnl|BL_ORD_ID|13942 307658:003676
XP_012526869.1	gnl|BL_ORD_ID|13942 307658:003676
XP_012526876.1	gnl|BL_ORD_ID|348 307658:00015c
XP_012526879.1	gnl|BL_ORD_ID|9156 307658:0023c4
XP_012526877.1	gnl|BL_ORD_ID|9156 307658:0023c4
XP_012526878.1	gnl|BL_ORD_ID|9156 307658:0023c4
XP_012526874.1	gnl|BL_ORD_ID|15111 307658:003b07
XP_012526875.1	gnl|BL_ORD_ID|15111 307658:003b07
XP_012526880.1	gnl|BL_ORD_ID|9156 307658:0023c4
XP_012526881.1	gnl|BL_ORD_ID|14076 307658:0036fc
XP_012526882.1	gnl|BL_ORD_ID|14077 307658:0036fd
XP_012526885.1	gnl|BL_ORD_ID|15718 307658:003d66
XP_012526886.1	gnl|BL_ORD_ID|15718 307658:003d66
XP_012526888.1	gnl|BL_ORD_ID|14479 307658:00388f
XP_012526883.1	gnl|BL_ORD_ID|15717 307658:003d65
XP_012526887.1	gnl|BL_ORD_ID|15718 307658:003d66
XP_012526889.1	gnl|BL_ORD_ID|8467 307658:002113
XP_012526884.1	gnl|BL_ORD_ID|15717 307658:003d65
XP_012526890.1	gnl|BL_ORD_ID|14480 307658:003890
XP_012526892.1	gnl|BL_ORD_ID|17058 307658:0042a2
XP_012526893.1	gnl|BL_ORD_ID|17714 307658:004532
XP_012526894.1	gnl|BL_ORD_ID|17714 307658:004532
XP_012526896.1	gnl|BL_ORD_ID|17715 307658:004533
XP_012526895.1	gnl|BL_ORD_ID|17714 307658:004532
XP_012526897.1	gnl|BL_ORD_ID|19353 307658:004b99
XP_012526891.1	gnl|BL_ORD_ID|17057 307658:0042a1
XP_012526898.1	gnl|BL_ORD_ID|8467 307658:002113
XP_012526900.1	gnl|BL_ORD_ID|19354 307658:004b9a
XP_012526899.1	gnl|BL_ORD_ID|19354 307658:004b9a
XP_012526901.1	gnl|BL_ORD_ID|19950 307658:004dee
XP_012526903.1	gnl|BL_ORD_ID|19950 307658:004dee
XP_012526902.1	gnl|BL_ORD_ID|19950 307658:004dee
XP_012526906.1	gnl|BL_ORD_ID|20007 307658:004e27
XP_012526904.1	gnl|BL_ORD_ID|1778 307658:0006f2
XP_012526905.1	gnl|BL_ORD_ID|119 307658:000077
